transcript_id HELAS3 GM12878 H1HESC HEPG2 K562
ENST00000545706.1 0 0 0 0 0
ENST00000538094.1 0.000308 0 0 0.0002245 0
ENST00000399104.3 0.0048925 0 0.001647 0.0035295 0
ENST00000499762.1 0.0561595 0.0074565 0.057278 0.0224465 0.0009105
ENST00000543404.1 0.02485 0 0 0.000911 0
ENST00000427111.3 0.0300615 0.0013585 0.017575 0.0065835 0.0007745
ENST00000538219.1 0.011396 0 0.0014285 0.0009935 0
ENST00000545343.1 0.0064285 0 0 0.000188 0
ENST00000544183.1 0.0207925 0 0.0001585 0.0016975 0
ENST00000546259.1 0.0011535 0.000337 0.0017415 0.002229 0.002578
ENST00000545363.1 0 0 0.000584 0 0.0001195
ENST00000537616.1 0.079704 0.003495 0.126752 0.0811305 0.050964
ENST00000541404.1 0.002781 0.000747 0.0053615 0.0059245 0.0012145
ENST00000545258.1 0.001218 0.003287 0 0 0.003465
ENST00000412084.1 0 0 0 0 0
ENST00000420905.1 0 0.000369 0 0 0
ENST00000544225.1 0 0 0 0 0
ENST00000541344.1 0.004985 0 0 0.001008 0
ENST00000538416.1 0.000804 0 0 0 0
ENST00000509307.2 0 0 0 0 0
ENST00000539009.1 0.0050895 0 0.052251 0.0033715 0
ENST00000535911.1 0.016729 0 0.0048875 0.0105085 0.000119
ENST00000500682.1 0.162244 0.027836 0.0071585 0.0198655 0.0255935
ENST00000544591.1 0.0011985 0.0136315 0 0 0
ENST00000541949.1 0 0 0 0 0
ENST00000544815.1 0 0 0 0 0
ENST00000540188.1 0 0 0 0 0
ENST00000544947.1 0 0 0 0 0.0003705
ENST00000543969.1 0.022248 0.074389 0.080505 0.049696 0.029406
ENST00000539328.1 0 0 0 0 0
ENST00000538349.1 0 0 0 0 0
ENST00000542062.1 0 0 0 0 0
ENST00000539178.1 0 0 0 0 0
ENST00000540635.1 0 0 0 0 0
ENST00000536492.1 0 0.007097 0 0 0
ENST00000499291.2 7.05e-05 0.100935 0.0043165 0.000349 0.00031
ENST00000545239.1 0 0.000835 0 0 0
ENST00000541162.1 0 0.0102335 0 0 0
ENST00000544086.1 0.0021725 0.0018065 0.001442 0.0013395 0.0010305
ENST00000539988.1 0 0 0.0096295 0 0
ENST00000542291.1 0 0.000514 0 0 0
ENST00000545914.1 0.002854 0 0 0.013449 0.102553
ENST00000540198.1 0.0039875 0 0 0.0026415 0.001205
ENST00000543515.1 0.001812 0 0 0.057853 0.0382455
ENST00000542078.1 0 0 0 0.0205655 0.003051
ENST00000536029.1 0.00505 0 0 0.014864 0.003244
ENST00000394742.3 0 0 0 0 0.000173
ENST00000538231.1 0.000551 0 0 0.00261 0.002138
ENST00000545158.1 0 0 0 0 9.95e-05
ENST00000499948.2 0.0071595 0 0 0.017833 0.009868
ENST00000543321.1 0.0009015 6.4e-05 0.0027985 0.0006705 0.002286
ENST00000542311.1 0 0 0 0 0
ENST00000535528.1 0 0 0 0 0
ENST00000543347.1 0 0 0 0 0
ENST00000538329.1 0.0013415 0.000241 0.0006435 0.0022925 0.0010835
ENST00000544122.1 0 0.00084 0 0 0
ENST00000545424.1 0 0 0.0002165 0 0
ENST00000542401.1 0 0 0 0 0.0003465
ENST00000501178.2 0 0.0001365 0.0056405 0 0.00374
ENST00000444324.2 0 0.0006075 0 0.0006685 0
ENST00000542689.1 0 0 0.0006805 0 0
ENST00000539734.1 0 0 0 0 0
ENST00000541243.1 0 0 0 0.00033 0
ENST00000544015.1 0 0.0001905 0 0 0
ENST00000545999.1 0 0.001955 0 0 0.0001765
ENST00000541892.1 0.003574 0.004191 0.014601 0.001457 0.000299
ENST00000418574.2 0 0.0002565 0.000151 0 0
ENST00000539266.1 0 0 0 0.000362 0
ENST00000540399.1 0 0 0 0 0
ENST00000539105.1 0 0 0 0 0
ENST00000536931.1 0 0 0 0 0.0002095
ENST00000501211.2 0.0052595 0 0.06206 0.00653 0.0109465
ENST00000541575.1 0.000849 0 0.0022905 0.0009185 0.0008945
ENST00000535764.1 0.0035785 0.0024465 0.0011665 0.0010775 0
ENST00000536666.1 0.0039575 0.0036475 0 0.003098 0
ENST00000543778.1 0 0.000122 0 0.0005275 0
ENST00000535755.1 0.029896 0 0.002965 0.013565 0
ENST00000541860.1 0.0019705 0 0.0008305 0.0007655 0.0002805
ENST00000542489.1 0 0 0 0.00025 0.0008725
ENST00000539874.1 0.00058 0 0.0009195 0 0.000128
ENST00000536786.1 0 0 0 0 0
ENST00000543604.1 0.0063155 0.018179 0.009707 0.005261 0.007588
ENST00000508615.2 0 0 0 0 0.0002645
ENST00000542076.1 0.004466 0.0030445 0.0060715 0.001226 0.0011675
ENST00000413794.2 0 0.000272 0.0074265 0 0
ENST00000536744.1 0 0 0.009348 0 0
ENST00000537293.1 0 0 0.014799 0 0
ENST00000538317.1 0 0.0008505 0.00814 0 0
ENST00000540895.1 0 9.35e-05 0.009995 0.000239 0
ENST00000540994.1 0 0.0002625 0 0 0
ENST00000541288.1 0 0 0.000771 0 0
ENST00000534841.1 0 0 0.0021635 0 0
ENST00000545400.1 0 0.0002035 0.009177 0 0
ENST00000538297.1 0 0 0 0.000335 0.0539865
ENST00000546118.1 0 0.0008945 0 0 0.0035675
ENST00000540811.1 0 0 0.0114525 0 0
ENST00000446891.2 0 0 0.0006175 0 0
ENST00000536729.1 0 0 0 0 0
ENST00000540733.1 0 0 0 0 0
ENST00000539583.1 0 0 0 0 0
ENST00000429944.2 0 0 0 0 0
ENST00000456299.2 0 0 0 0 0
ENST00000538905.1 0 0 0.0007585 0 0
ENST00000483544.1 0 0 0 0 0.000542
ENST00000536131.1 0.002486 0 0 0.0415725 0
ENST00000545410.1 0 0 0 0 0
ENST00000546353.1 0 0.01391 0.003042 0.0004985 0.000997
ENST00000546101.1 4.1e-05 0.000165 0 6.65e-05 0
ENST00000535066.1 0 0 0 0 0
ENST00000536949.1 0.0002495 0.0004375 0 0 0
ENST00000545704.1 0 0 0 0 0
ENST00000544399.1 0 0 0 0 0
ENST00000545729.1 0.011777 0 0 0 0
ENST00000500276.2 0.0242735 0 0.014301 0.0026465 0.0002405
ENST00000502069.2 0.0121845 0 0.002259 0 0
ENST00000545226.1 0.0040085 0 0.0275505 0.003794 0
ENST00000546134.1 0.031739 0 0.004562 0.002394 0
ENST00000542086.1 0.000915 0 0 0 0
ENST00000535436.1 0 0 0.0024555 0.0018165 0
ENST00000500102.2 0.013362 0 0.0204915 0.0023615 0.000104
ENST00000537801.1 0.0400565 0 0.0194765 0 0
ENST00000535914.1 0.0004045 0.000177 0 0 0
ENST00000545819.1 0.000923 0.0001585 0 0.0001965 0
ENST00000540392.1 0 0.0041925 0 0 0
ENST00000540625.1 0 0.0048955 0 0 0
ENST00000537525.1 0 0.000449 0 0 0
ENST00000541940.1 0 0.0059525 0 0 0
ENST00000539552.1 0 0 0 0 0
ENST00000535324.1 0 0.0001155 0 0 0
ENST00000537724.1 0.016866 0.149199 0.001911 0.0390675 0
ENST00000414098.2 0 0.0006775 0 0.00072 0
ENST00000500632.1 0.00035 0.0006435 0.000246 0.000225 0.0005575
ENST00000538920.1 0 0 0 0 0
ENST00000540595.1 0 0.0018215 0 0 0
ENST00000500498.2 0 0 0 0 0
ENST00000506925.2 0.001508 0 7.8e-05 0.0010465 0
ENST00000536317.1 0 0 0 0.0004535 0
ENST00000536922.1 0 0.0002295 0 0.0010555 0
ENST00000542660.1 0 0 0 0.0002385 0
ENST00000538640.1 0 0 0 0 0
ENST00000545904.1 0.000446 0.000237 0.004093 0.0030895 0.0005105
ENST00000543527.1 0 0 0 0 0.000628
ENST00000538113.1 0 0 0 0 0.0005725
ENST00000473753.2 0.050934 0.039395 0.025864 0.030192 0.0381
ENST00000537327.1 0 0 0 0 0
ENST00000500076.1 0.0003105 0.0001565 0.000766 7.15e-05 0.0009065
ENST00000222396.5 0.002036 0 0 0 0
ENST00000418254.2 0.0002955 0 0.0026675 0.0068545 0
ENST00000544329.1 0.001121 0.0004095 0.0039585 0.0024685 0.0005195
ENST00000537555.1 0.002957 0 0 0 0
ENST00000500527.1 0.016065 0.0045135 0.0386545 0.011314 0.007036
ENST00000535870.1 0.016094 0.002107 0.00772 0.016462 0.0013455
ENST00000541749.1 0.0001015 0 0.0247195 0.000209 0
ENST00000536397.1 0.0016675 0 0.0002295 0.004926 0
ENST00000537346.1 0.0087195 0 0.002638 0.00418 0.000698
ENST00000535163.1 0 0.001471 0.000121 0 0.000266
ENST00000501954.2 0 0 0 0 0.001307
ENST00000537655.1 0.0021765 0.015673 0.0111225 0.000908 0.01363
ENST00000538025.1 0 0 0 0 0
ENST00000545923.1 0 0 0 0 0
ENST00000457989.1 0 0.000355 0 0 0
ENST00000417422.1 0 0 0 0 0
ENST00000412812.1 0.000452 0.0177215 0 0 0
ENST00000500365.1 0 0.020736 0.0011005 0 0.003819
ENST00000527253.1 0.001596 0.001625 0.0023405 0.0032595 0.001465
ENST00000508736.1 0.0095905 0.0050125 0.0138375 0.0149675 0.0041125
ENST00000512916.1 0.119137 0 0 0.0102975 0
ENST00000424518.1 0.0600135 0 6.45e-05 0.000739 0.000415
ENST00000455246.1 0.0039085 0 0 0.001081 0
ENST00000425595.1 0.002972 0 0 0 0
ENST00000453875.1 0.001457 0 0 0 0
ENST00000439545.1 0.0004285 0 0 0 0
ENST00000509870.1 0.008277 0 0 0.002146 0
ENST00000513165.1 0.0113875 0 0 0.003655 0
ENST00000514702.1 0.007296 0.0002095 0 0 0
ENST00000513533.1 0.007543 0.000306 0 0.003312 0.001015
ENST00000512427.1 0 0 0 0 0
ENST00000505700.1 0.0028575 0 0 0.000609 0.005876
ENST00000515617.1 0.0010055 0.000296 0 0.0001695 0.000253
ENST00000504891.1 0.0001855 0.0022145 0 0 0.0009025
ENST00000513381.1 0 0 0 0 0
ENST00000508763.1 0 6.4e-05 0 0 5.1e-05
ENST00000504278.1 0 0 0 0 0.001717
ENST00000505661.1 0 0.0022935 0 0 5.55e-05
ENST00000508564.1 0.001515 0.01308 0.0042635 0.002166 0.000516
ENST00000504210.1 0 0 0 0 0
ENST00000356672.3 0 0 0 0 0
ENST00000444467.1 0 3.7e-05 0 0 0.000109
ENST00000499481.1 0.00011 0 0.002249 0.0001995 0.000112
ENST00000500610.1 0.0112475 0.0146645 0.01141 0.0028385 0.225707
ENST00000509615.2 0 0 0 0 0
ENST00000546214.1 0 0 0 0 0
ENST00000541870.1 0.00325 0 0.003006 0.0022685 0
ENST00000535594.1 0.0001315 0 0 0 0
ENST00000535806.1 0 0.000206 0 0 0
ENST00000536455.1 0.000816 0.0020215 0.002493 0 0.0001445
ENST00000541885.1 0 0.0003425 0 0 0
ENST00000546135.1 0.0006945 0.000697 0.002519 0.0035705 0.0023605
ENST00000444853.2 0.0005025 0.0018405 0 0.0030845 0.0008825
ENST00000545821.1 0 0 0 0 0
ENST00000434563.3 0.000327 0 0 0.00114 0.0002245
ENST00000535058.1 0.0005485 0.0168545 0 0.0001885 0
ENST00000540024.1 0 0.006117 0 0 0
ENST00000510459.2 0 0 0.008589 0 0
ENST00000360528.2 0.0005685 0 0 0 0
ENST00000545709.1 0.001774 2.1e-05 0.00021 0.0030415 0
ENST00000537250.1 0 0 0 0 0.000918
ENST00000535315.1 0 0 0 0 0.0006445
ENST00000540652.1 0 0 0 0.0001275 0.0016605
ENST00000539653.1 0 0 0 0 0.00128
ENST00000538294.1 0 0 0 0 4.4e-05
ENST00000511935.2 0 0 0 0 0
ENST00000546198.1 0 0 0 0.000169 0.0003135
ENST00000537298.1 0 0 0 0 0
ENST00000544557.1 0 0 0 0 0.0005405
ENST00000545750.1 0.000541 0 0 0 0.0029775
ENST00000539116.1 0.0008855 0 0 0 0.009806
ENST00000541391.1 0.0005835 0 0 0.000182 0.0030195
ENST00000355869.2 0 0 0 0 1.45e-05
ENST00000540875.1 0 0 0 0.00034 0
ENST00000545188.1 0 0 0 0 0
ENST00000544279.1 0 0.0015245 0 0.000408 0
ENST00000536217.1 0 0.030043 0 0 0
ENST00000510317.2 0.0285635 0.021826 0.008111 0.019951 0.027993
ENST00000536412.1 0 0 0 0 0
ENST00000535721.1 0 0 0 0 0
ENST00000535917.1 0 0 0 0 0
ENST00000538008.1 0 0 0 0 0
ENST00000502700.2 0 0 0 0 0
ENST00000543387.1 0 0 0 0 0
ENST00000538573.1 0 0 0 0 0
ENST00000400306.2 0 0 0 0 0
ENST00000540761.1 0 0 0 0 0
ENST00000537732.1 0 0 0 0 0
ENST00000425371.2 0.000248 0.000207 0 0 0
ENST00000542219.1 0.0005195 0 0.0003715 0.002491 0.000217
ENST00000545520.1 0 0 0 0 0
ENST00000546170.1 0 0 0 0 0
ENST00000538665.1 0 0.022397 0 0 0
ENST00000541715.1 0 0 0 0 0
ENST00000536914.1 0 0 0 0 0
ENST00000541707.1 0 0.0085655 0 0 0
ENST00000539404.1 0.0008985 0.029874 0 0 0
ENST00000546086.1 0 0.089963 0.0003645 0 0.000444
ENST00000544089.1 0 0 0 0 0
ENST00000536094.1 0 0.029782 0 0 0.0003155
ENST00000441255.2 0 0.0127015 0 0 0
ENST00000360485.3 0 0.121942 0 0 0
ENST00000536112.1 0 0.0472235 0 0 0.0002805
ENST00000542875.1 0 0.019968 0 0 0.001248
ENST00000500695.2 0.0004325 0.007988 0.0057325 0.0018525 0.00176
ENST00000502102.2 0.0002735 1.65e-05 0.000739 0.0003045 0
ENST00000433116.2 0.0019395 0.0282475 0.012842 0.0073895 0.0111975
ENST00000544710.1 0 0.0027275 0 0 0
ENST00000501387.1 0 0 0 7.3e-05 0
ENST00000501300.1 0 0 0 0.00068 0
ENST00000435350.1 0 0.0003395 0.003807 0 0
ENST00000426250.1 0 0.0001925 0.0069475 0 0.0001445
ENST00000515416.1 0.0037095 0.0016285 0.002254 0.001404 0.333182
ENST00000534648.1 0 0 0.000392 0 0
ENST00000500381.1 0 0 0.0005355 0 0.0004465
ENST00000501008.1 8.85e-05 0.002377 0.000548 0 0.00038
ENST00000499685.1 0 0.0028585 0.000772 0 0.000363
ENST00000499137.1 0.000228 0.0010715 0.0028565 0.000113 0.0196715
ENST00000500986.1 0.0012545 0.001419 0.010127 0.0007945 0.028714
ENST00000541282.1 5.05e-05 0.000899 0.129104 5.7e-05 0
ENST00000538559.1 0.000476 0.0007695 0.283075 6.65e-05 0
ENST00000501499.1 0.008169 0.00598 0.0128275 0.0041025 0.0057785
ENST00000355965.4 0.004417 0.0017835 0.0095265 0.00659 0.0009945
ENST00000502037.1 0 0.0004855 0 0 8.75e-05
ENST00000502160.1 0.000269 0.0004165 0.0007815 7.1e-05 0.0001465
ENST00000478808.2 0.001024 0.111601 0.000187 0.000559 0.0003655
ENST00000542331.1 0.0062645 0.004839 0.0181155 0.004311 0.004884
ENST00000541704.1 0.0082245 6.2e-05 0.000651 0.0114575 0.0005215
ENST00000545731.1 0.009165 0.000118 0.0002005 0.004867 0.000113
ENST00000538041.1 0 0 0 0 0
ENST00000539987.1 0.008821 0.0090905 0.018775 0.0047055 0.0076165
ENST00000541723.1 0.0079405 0 0.0001835 0.0035075 0
ENST00000541460.1 0.001789 0 0 0.000891 0
ENST00000536474.1 0 0.0001635 0.000375 0 0
ENST00000446473.2 0.002248 0 0 0.000804 0
ENST00000443596.1 0.281463 0.215665 0.183432 0.0701735 0.474017
ENST00000456429.1 0.102396 0.037771 0.0466895 0.041721 0.0711745
ENST00000428207.1 0.02688 0.0176995 0.0692265 0.011554 0.0173775
ENST00000442119.1 0.0195745 0.0252165 0.066874 0.0507215 0.030413
ENST00000510694.1 0.0121365 0.011268 0.0025325 0.0177275 0.0296425
ENST00000531202.1 0 0 0 0 0
ENST00000532697.1 0 0 0 0 0
ENST00000531024.1 0 0 0 0 0
ENST00000528549.1 0 0 0 0 0
ENST00000480237.1 0.0017715 0.025979 0.0483185 0.000488 0.021448
ENST00000470091.1 0 0.004498 0 0 0.006209
ENST00000489452.1 0.0012345 0.0019715 0.017968 0 0.002187
ENST00000502085.1 0 0 0 0 0
ENST00000477702.1 0.0016045 0.00455 0.006859 0 0.004467
ENST00000540161.1 0 0.000891 0 0 0
ENST00000544667.1 0 0.012023 0 0 0
ENST00000543558.1 0 0 0 0 0
ENST00000542577.1 0 0 0 0 0
ENST00000536572.1 0 0 0 0 0
ENST00000545276.1 0 0 0.0230045 0 0
ENST00000538783.1 0 0 0 0 0
ENST00000544515.1 0 0 0 0 0
ENST00000534886.1 0 0 0.0005245 0 0
ENST00000537730.1 0 0 0.0001695 0 0
ENST00000538405.1 0.0118175 0 0.000357 0.001157 0.000227
ENST00000535921.1 0 0 0 0 0
ENST00000536009.1 0 0 0 0 0
ENST00000537366.1 0 0 0 0 0
ENST00000535511.1 0 0.000518 0 0.000183 0.000229
ENST00000509470.2 0 0 0 0 0
ENST00000542265.1 0.053584 0.026447 0.143544 0.051492 0.0589685
ENST00000542314.1 0.029209 0.016781 0.0510405 0.0255915 0.017183
ENST00000538804.1 0.0469935 0.0224485 0.0885935 0.0288375 0.0389875
ENST00000539446.1 0.0168675 0.0147835 0.0453735 0.0138195 0.031378
ENST00000535200.1 0.02601 0.0073545 0.016419 0.0118105 0.015726
ENST00000536933.1 0 0 0.0015495 0 0
ENST00000500741.1 0.153463 0.041138 0.087425 0.051561 0.060441
ENST00000544339.1 0 0.0007045 0.009488 0 0.0004835
ENST00000540369.1 0 0 0.000956 0 0.0003875
ENST00000541383.1 0 0 0 0.0001935 0.000197
ENST00000535720.1 0 0.0003075 0.0002745 0 0
ENST00000544939.1 0 0.000542 0.0002755 0 0.0003985
ENST00000542620.1 0.00357 0.0036665 0.003554 0.0023505 0.0010485
ENST00000537361.1 0.009371 0 0 0.026646 0
ENST00000539163.1 0.0472965 6.8e-05 0.0005925 0.120491 0
ENST00000433033.2 0.00112 0 0 0.0053845 0
ENST00000535301.1 0.0358685 0 0 0.064254 0
ENST00000394512.2 0.0215185 0.010576 0.0039335 0.031812 0.000272
ENST00000541574.1 0.031812 0.0903065 0.150687 0.0601665 0.01736
ENST00000543848.1 0.001946 0.000204 0.0014665 0.0015385 0.0023515
ENST00000536910.1 0 0 0 0 0
ENST00000538710.1 0 0 0.002607 0.0002245 0.003882
ENST00000538790.1 0.0057205 0.0008665 0.007656 0.0039185 0.0188005
ENST00000540968.1 0.0018655 0.0005495 0.004408 0.000272 0.0094405
ENST00000423999.2 0.0070045 0.00133 0.0315705 0.009208 0.057228
ENST00000535337.1 0.0027175 8.6e-05 0.0423155 0.020208 0.120814
ENST00000423957.2 0.0030005 0.0016175 0.0032495 0.0012645 0.002589
ENST00000539034.1 0 0 0 0 0
ENST00000535976.1 0.0006985 0 0 0.000319 0
ENST00000543611.1 0.0001325 4.45e-05 0.000185 0 0
ENST00000545293.1 5.8e-05 0.000118 0 0.000148 0
ENST00000537827.1 0.0082565 0.000667 0.000752 0.003912 0
ENST00000506255.1 0 0 0 0 0
ENST00000537292.1 0 0 0 0 0
ENST00000543217.1 0.055005 0.023847 0.095864 0.0654965 0.0567185
ENST00000542427.1 0.0025215 0.0004015 0.0009945 0.002196 0
ENST00000543072.1 0.0566985 0.0421375 0.071154 0.052134 0.0591215
ENST00000498967.2 0.041641 0.01866 0.026055 0.027427 0.038419
ENST00000538837.1 0 0 0.0003205 0 0
ENST00000539391.1 0 0.000326 0.002378 0 0.0002285
ENST00000543970.1 0 0 0.00574 0 0.000104
ENST00000501570.2 0.0029175 0.0013995 0.000169 0.008877 0.00125
ENST00000543922.1 0.001152 0.002193 0.0021875 0 0.000112
ENST00000545784.1 0.0001775 0.001941 0.002992 9.25e-05 0
ENST00000507313.1 0 0.001209 0.0018685 0.000464 0
ENST00000502479.1 0.000343 0.002987 0.003138 0.0005145 0
ENST00000534849.1 0.0009125 0.004024 0.0065065 0 0
ENST00000545642.1 0 0 0 0 0
ENST00000542804.1 0 0.000625 0 0 0
ENST00000536505.1 0 0.0014125 0.0014705 0 0
ENST00000539588.1 0 0.001073 0.001304 0 0
ENST00000536639.1 0 0.003689 0.011436 0 0
ENST00000536422.1 0 0.0001585 0 0 0
ENST00000544419.1 0 0 0 0 0
ENST00000544759.1 0 5.25e-05 0 0 0
ENST00000397346.3 0 0.000584 0.0003945 0 0
ENST00000539969.1 0 0.00022 0.000422 0 0
ENST00000545767.1 0 0 0 0 0
ENST00000540774.1 0 0 0.0001635 0 0
ENST00000545853.1 0 0.001125 0 0 0
ENST00000541769.1 0 0 0 0 0
ENST00000540814.1 0 0 0 0 0
ENST00000541065.1 0 0 0 0 0
ENST00000537478.1 0 0 0 0 0
ENST00000544711.1 0 0 0 0 0
ENST00000545535.1 0 0 0 0 0
ENST00000537374.1 0 0 0 0 0
ENST00000541359.1 0 0 0 0 0
ENST00000539315.1 0 0 0.0001865 0 0
ENST00000540684.1 0.0010425 0.0015245 0 0 0.0002855
ENST00000544499.1 0 9.85e-05 0 0 0
ENST00000546117.1 0 0 0 0 0
ENST00000535118.1 0 0 0 0 0
ENST00000535544.1 0 0.000266 0 0 0
ENST00000345111.3 0 7.05e-05 0.0002155 0 0
ENST00000540250.1 0 0.0002025 0 0 0
ENST00000542248.1 0.0004035 0.0012445 0.0008755 0 0
ENST00000545508.1 0 0.001504 0 0 0
ENST00000536517.1 0 0 0 0.000793 0
ENST00000507482.2 0 0 0 0 0
ENST00000541348.1 0 0 0 0 0
ENST00000544727.1 0 0 0 0 0
ENST00000543451.1 0 0 0 0 0
ENST00000512624.2 0 5.75e-05 0 0 0.001936
ENST00000540244.1 0 0 0 0 0.024992
ENST00000546062.1 0 0.000478 0 0 0.0045795
ENST00000541419.1 0 0 0 0 0.0019545
ENST00000535022.1 0 0 0 0 0.0017055
ENST00000536330.1 0 0.000475 0 0 0
ENST00000545739.1 0 0 0 0 0
ENST00000535247.1 0 0.001185 0.0005755 0 0
ENST00000544251.1 0 0 0 0 0
ENST00000540490.1 0 0 0 0 0
ENST00000546180.1 0 0 0 0 0
ENST00000541797.1 0 0.0006675 0 0 0.0060765
ENST00000536342.1 0 0 0 0 0
ENST00000544645.1 0 4.6e-05 0 0 6.85e-05
ENST00000540882.1 0 0 0 0 0
ENST00000542089.1 0 0 0 0 0
ENST00000538901.1 0 0.0022465 0 0 0.0823595
ENST00000543651.1 0 0 0 0 0
ENST00000540745.1 0 0 0 0 0
ENST00000536341.1 0 0 0 0 0
ENST00000541258.1 0 0 0 0 0
ENST00000536216.1 0 0 0 0 0
ENST00000512133.2 0.000455 0.0004395 0.000257 0 0.0427405
ENST00000542535.1 0 0.0008715 0 0 0.0110845
ENST00000510001.2 0 0.0017635 0 0 0.0007285
ENST00000541320.1 0.000342 0.0017475 0 0.0002105 0.013374
ENST00000537367.1 0 0.000795 0 0 0.005703
ENST00000508925.2 0 0.0003885 0 0 0.0013265
ENST00000540739.1 0 0 0 0 0.000678
ENST00000542578.1 0 0 0 0.0003545 0
ENST00000539362.1 0 0 0.013235 0 0
ENST00000544036.1 0 0 0.0010285 0 0
ENST00000502221.2 8.6e-05 0 0.0131955 0 0
ENST00000397340.2 2.75e-05 0 0 7.75e-05 0
ENST00000538806.1 0.00037 0 0.000108 0 0
ENST00000291374.6 0 0 0 0 0
ENST00000536512.1 0 0 0 0 0
ENST00000535487.1 0.0001125 0 0.003689 0 0
ENST00000505807.2 0.060258 0 0.000485 0.0078145 0
ENST00000509760.1 0.0781145 0 0.000393 0.0267575 0
ENST00000542000.1 0.0912725 0 0.0010725 0.0151225 0
ENST00000537095.1 0.0053365 0 0 0.003093 0
ENST00000539532.1 0 0.0005065 0 0 0
ENST00000443685.2 0 0 0 0 0
ENST00000546264.1 0 0 0 0 0
ENST00000542821.1 0.0003895 0.0037555 0 0.0004715 0.0020165
ENST00000537998.1 0 0.0020665 0 0.0025125 0.00208
ENST00000542980.1 6.9e-05 0 0 7.25e-05 0.0018005
ENST00000536673.1 0 0.0008305 0 0 0.004389
ENST00000535370.1 0.002655 0.001918 0 0.001959 0
ENST00000376678.2 0 0.000345 0.001385 3.75e-05 0.001581
ENST00000536191.1 0 0 0 0 0.000226
ENST00000508505.2 0 0 0.0161925 0 0
ENST00000428272.3 9.5e-05 0 6.85e-05 0.0001335 0.0007735
ENST00000539209.1 0 0 0 0 0
ENST00000535133.1 0 0.000681 0.0006665 0.0004515 0.003124
ENST00000542797.1 0.000803 0.000391 0.001692 0 0.03605
ENST00000537280.1 0 0 0.009676 0 0
ENST00000508145.2 0 0 0.0100705 0 0
ENST00000537032.1 0 0 0 0 0
ENST00000542763.1 0.007367 0 0.004607 0.011365 0.0004005
ENST00000539078.1 0.0195335 0.002882 0.006976 0.027865 0.0097905
ENST00000542422.1 0 0 0 0 0.000458
ENST00000538731.1 0.026962 0.000209 0.0733285 0.0039025 0.000569
ENST00000535242.1 0.003708 0 0.0002635 0.0031305 0.0004575
ENST00000543317.1 0.0017685 0 0.010231 0 0
ENST00000376617.3 0.0004135 0 0.0203005 6.3e-05 0
ENST00000537762.1 0.000511 0 0.015346 0.0001835 0
ENST00000537720.1 0.0016485 0 0.000516 0 0
ENST00000542627.1 0.0012805 0 0 0.000215 0
ENST00000537742.1 0 0 0 0 0
ENST00000538369.1 0 0 0 0 0
ENST00000376608.4 0 0 0.000644 0 0
ENST00000545517.1 0 0 0.000332 0.000197 0
ENST00000544018.1 0 0 0 0.000191 0
ENST00000536100.1 0.000166 0 0.000452 0 0
ENST00000424075.2 0.0019095 0.0107365 0.0140695 0.006125 0.0022685
ENST00000503695.2 0 0.0038925 0.007157 0 0.000416
ENST00000443154.3 0 0 0 0.0003685 0
ENST00000448748.1 0 0 0 0 0
ENST00000456756.1 0 0 0 0 0
ENST00000412714.1 0 0 0 0 0
ENST00000422609.1 0 0 0 0 0
ENST00000444605.1 0 0 0 0 0
ENST00000453176.1 0.001257 0.0001205 0 0 0.004257
ENST00000418741.1 0 0 0 0 0.00287
ENST00000447784.1 0 0.00032 0 0 0
ENST00000422082.1 0 0 0 0 0.000748
ENST00000542070.1 0 0 0 0 0
ENST00000456737.1 0 0 0 0 0
ENST00000428086.1 0 0 0 0 0
ENST00000450212.1 0 0 0 0 0
ENST00000428785.1 0 0 0 0 0
ENST00000437057.1 0 0 0 0 0
ENST00000413833.1 0 0 0 0 0
ENST00000442144.1 0 0 0 0 0
ENST00000443554.1 0.000286 0 0 0 0.0160125
ENST00000438640.1 0 0.002523 0 0 0
ENST00000423023.1 0.0030985 0.00787 0.004635 0.0032125 0.006811
ENST00000426340.1 0 0 0 0 0
ENST00000422148.1 0 0 0 0 0
ENST00000421863.1 0.000252 0.0044025 0.0045175 0.0020685 0.0025535
ENST00000455848.1 0 0.000373 0 0 0
ENST00000424329.1 0 0 0 0 0
ENST00000422510.1 0 0 0 0 0
ENST00000443719.1 0 0 0 0 0
ENST00000427890.1 0 0 0 0 0
ENST00000453309.1 0 0 0 0 0
ENST00000424756.1 0.0004365 0.0025 0.0024935 0.0004205 0.0022095
ENST00000500111.1 0.000446 0.0001515 0.0005235 0.000305 0
ENST00000434601.1 0 0.0055625 0.000104 0.000126 0
ENST00000423575.1 0 6.6e-05 0 0 0
ENST00000411525.1 0 0.00079 0 0.0003315 0
ENST00000429933.1 0.0003625 0.0011765 0.000551 0.0007585 0.000256
ENST00000417513.1 0 0.001042 0 0.0009605 0.0013665
ENST00000413124.1 0 0 0 0 0
ENST00000413646.2 4e-05 0.023236 0.053636 0 0.0047065
ENST00000456886.2 0 0.017832 0.0006775 0 0.0014145
ENST00000445646.1 0 0 0 0 0
ENST00000379093.3 0 0.0003715 0.0007965 0 0.0003
ENST00000515722.1 0 0.0251675 0.0054765 3.75e-05 0.010149
ENST00000414345.1 0 0 0.0005935 0 0.000253
ENST00000443092.1 0 0 0 0 0
ENST00000443778.1 0 0.0052855 0.0032155 0.0009115 0
