filename	NHEK	K562	HELAS3	GM12878	H1HESC
ENST00000434579.2	0	0.008388	0.0131815	0.0513525	0.003308
ENST00000421004.3	0.808515	2.57703	2.6475	2.04495	1.05487
ENST00000514836.1	0	0	0	0	0
ENST00000526936.1	0.0206963	0	0	0.096017	0.0075755
ENST00000513626.1	0.0656747	0.287521	3.6124	0.0079325	0.0043655
ENST00000514957.1	0.0107077	0.0771295	0.0096445	0.020113	0.023325
ENST00000416826.1	0.058809	0.00767	0.0612845	0.077732	1.58012
ENST00000511327.1	0	0	0	0.002952	0
ENST00000523427.1	7.64413	15.3683	20.2801	20.5861	13.23
ENST00000512779.1	0	0.061681	0	0	0
ENST00000510238.1	0.00268167	0	0.008769	0.00847	0
ENST00000300793.6	5.49445	6.25449	4.86777	3.48996	3.92943
ENST00000415979.1	0	0.02165	0	0	0
ENST00000521128.1	0	0.0126705	4.25682	0	0.507463
ENST00000414769.1	10.2612	0.60461	1.81008	0.050634	0.136707
ENST00000412228.1	0.0941253	0.400567	1.36068	0.534123	0.646745
ENST00000438969.1	0	0	0	0.681296	0.008885
ENST00000412349.1	0.00351933	0	0	0.0211975	0
ENST00000448407.1	0.00318433	0	0.0037665	0	0
ENST00000425636.2	0.0133763	0.0412225	0	0.027159	0.014698
ENST00000446229.1	0	0.0137595	0	0	0.0069315
ENST00000436889.2	0.617441	0.876092	1.54709	1.50279	0.421892
ENST00000494761.1	0	0	0	0	0
ENST00000514726.1	0	0	0	0	0
ENST00000502868.1	0.0928663	0.065782	0.105661	0.0842795	0.036374
ENST00000417805.1	0.123558	0	0.122077	0.0031945	0.0024205
ENST00000526947.1	0	0	0.100508	0	0.042529
ENST00000417926.1	0.319893	0.0571605	0.038047	0	1.22409
ENST00000512427.1	0.0583713	0.120351	0.07593	0	0
ENST00000416716.1	0	0.003794	0	0	0
ENST00000500569.1	1.07226	1.85173	3.44185	1.12092	1.15746
ENST00000335577.4	1.91763	11.705	1.33511	1.24696	0.205421
ENST00000415506.1	0	0	0.003041	0	0
ENST00000523317.1	0.0247407	0	0	0.0248345	0
ENST00000416958.1	0.00712033	0	0	0	0.043009
ENST00000510128.1	0.0117277	0.025367	0.013895	0.05093	0.035598
ENST00000415627.1	0.00308233	0.002973	0.0036415	0.0426645	0
ENST00000522228.1	0	0	0	0.011707	0.004916
ENST00000414538.1	0.0137107	0.021177	0.0248195	0	0.0210395
ENST00000415869.1	0.007812	0.0076545	0	0.0032135	0.171548
ENST00000413328.1	0	0	0	0	0
ENST00000414659.1	1.04709	9.83093	5.00833	2.35065	3.08568
ENST00000521139.1	0	0	0.027272	0.002656	0
ENST00000428914.2	0.0434333	0.292992	0.100413	0.423162	0.4846
ENST00000438738.1	0	0	0	0	0
ENST00000412239.1	0.017099	0.0390155	0.025359	0.020325	0
ENST00000545339.1	0.881758	0.104453	0.672342	9.12757	0.647753
ENST00000449628.1	0.00137033	0.060112	0.0126285	0.048317	0.0178065
ENST00000423008.1	1.23112	1.14024	3.5309	1.02646	1.158
ENST00000435108.1	0.0255293	0.187286	0	0.225221	0.0135365
ENST00000449749.1	0.00389733	0	0	0	0.0061375
ENST00000447329.1	0.0291443	0.019371	0.0432185	0.549886	0
ENST00000423106.2	0	0.002797	0	0.001847	0.0187915
ENST00000457009.1	0	0	0.0016765	0	0
ENST00000481220.1	12.7513	39.1473	23.4471	23.8802	13.953
ENST00000513406.1	0.004542	0.0273295	2.18051	0.268512	2.3674
ENST00000514737.1	0	0	0	0.006742	0
ENST00000502758.1	9.59596	9.54682	3.68154	7.26436	2.6618
ENST00000490162.2	0	3.92286	0.003473	0	0
ENST00000429916.1	0	0	0	0	0
ENST00000537727.1	0	0	0	0	0
ENST00000512438.1	0.590928	1.23996	2.13206	2.07417	3.6492
ENST00000428706.1	0	0	0	0	0
ENST00000536517.1	0	0.008905	0.0386835	0.118732	0.016269
ENST00000523328.1	7.64413	15.3683	20.2801	20.5861	13.23
ENST00000512415.2	0	0	0.0049455	0.0071655	0.243561
ENST00000428948.1	0	0	0.0092475	0.0075955	0
ENST00000501888.2	0.0119523	0.032736	0.0994475	0.0330885	0.0168215
ENST00000534218.1	0.00978133	0.0334195	0.185578	0.0141915	0.0100375
ENST00000426528.1	0.808969	1.36037	0.707969	0.733711	0.964089
ENST00000427859.1	0	0	0.0027885	0	0
ENST00000533008.1	0	0	0	0	0
ENST00000333145.5	10.4039	11.4698	0.598571	7.13433	0.0715175
ENST00000413339.1	0	0	0	0	0
ENST00000544019.1	0.179713	0.128118	0	0	1.59747
ENST00000436329.1	0	0	0	0	0
ENST00000450860.1	0	0.275575	0.0172485	4.63528	0
ENST00000472761.1	0	0.43181	0.017966	0.089507	0.424906
ENST00000471672.1	0	0	0	0	0
ENST00000494420.1	0.034465	0.0715575	0.0085015	0.0667615	0
ENST00000514616.1	0.398643	1.76588	1.93683	2.23104	0
ENST00000524428.1	10.4929	22.1262	16.3522	8.98175	32.1103
ENST00000523218.1	0.042491	0.0082045	0.212217	0.035969	0.0826625
ENST00000428838.1	0.370823	0	0.233926	0	0.02387
ENST00000510029.1	0	0	0	0	0
ENST00000522129.1	0	0	0	0	0
ENST00000426418.1	0.008463	0	0	0	0
ENST00000439849.1	0	0.00713	0.031121	0	0.019376
ENST00000426539.1	0	0	0	0	0.004395
ENST00000437308.1	0.0209417	0.0378505	0.029896	2.58835	0
ENST00000438639.1	0.0248037	0	0.03403	0	0
ENST00000424119.1	0	0	0	0	0
ENST00000414416.2	2.35939	1.57154	1.30036	0.885407	4.25194
ENST00000449529.1	0.434979	1.57178	1.73258	1.42199	0.345851
ENST00000451960.1	0.0103627	0.074438	0.131645	0.020517	0.0205435
ENST00000450750.1	0	0.0105135	0.179524	0	0.077297
ENST00000503616.1	0.0146153	0	0	0	0.0032875
ENST00000514506.1	0.00104533	0	0.0269645	0	0.046414
ENST00000514869.1	0	0	0	0	0.005592
ENST00000536539.1	0.00552567	0.0273625	0.002461	0.0104375	0.802196
ENST00000522019.1	0	0	0	1.31226	0.139132
ENST00000438408.1	0.0461663	0	0.0074805	0	0
ENST00000439739.1	0.002609	0.0097075	0.017862	0.009265	0
ENST00000449419.1	2.89393	5.1715	7.11409	6.44867	2.35799
ENST00000450640.1	0.00644	0	0	0.0147165	0
ENST00000502417.1	0	0.0379685	0.013961	0.0020525	0.002167
ENST00000526617.1	0.844375	1.14752	4.20866	0.605241	0.419477
ENST00000418927.1	0	0.0044475	0.181809	0	0.0148095
ENST00000538717.1	1.97438	1.74247	2.07465	2.71993	3.13685
ENST00000416507.1	0.007524	0	0.079905	0	0.0571765
ENST00000417838.1	0	0	0	0	0
ENST00000511008.1	0	0	0.048157	0.03442	0.0459235
ENST00000425109.1	0.195476	0.472599	0.053097	0.038302	0.581196
ENST00000451982.1	1.72435	10.295	4.61881	4.14166	0.436963
ENST00000461420.1	0.0593583	0.847474	0.500138	0.206948	0
ENST00000460210.1	0	0.00673	0	0.0649245	0
ENST00000450893.1	0	0.0065315	0	0.014346	0
ENST00000448318.2	0.0112993	0.218695	0.0019405	0.0104295	0
ENST00000495542.1	0.58942	0	0	0	1.63799
ENST00000496994.1	0	0	0	0	0.178989
ENST00000481143.1	0	0	0.0037635	0	0
ENST00000517916.1	0	0	0	0	0
ENST00000515617.1	0.00582433	0.006214	0.027066	0.0084555	0
ENST00000504969.1	0	0	0.110148	0	0
ENST00000525418.1	0.0320067	0.003749	0.003215	0	0.011523
ENST00000429949.1	0	0	0	0.004285	0
ENST00000452840.1	0.00706067	0.010145	0	0.018767	1.35594
ENST00000451630.1	0	0	0	0	0
ENST00000513767.3	0	0	0	0	0
ENST00000450783.1	6.23927	3.47945	2.80849	1.78641	1.33777
ENST00000425316.3	0.101106	0.0704695	2.92987	0.179435	0.382023
ENST00000458107.3	0	0	0	0	0.025755
ENST00000505706.1	0	0	0	0	0
ENST00000517927.1	0.00514467	0.0033195	0.157821	71.8251	0.0622145
ENST00000513329.1	0.005482	0	0.286824	0.0148765	0.978379
ENST00000428508.1	0.0122077	5.73159	0	0.029447	0
ENST00000405979.2	0.000531667	0	0.0047435	0	1.4433
ENST00000451762.1	0.106205	0.058759	0.0591485	0	0.235327
ENST00000462531.1	0	0	0	0	0
ENST00000450794.1	0	0	0	0	0.066036
ENST00000482375.1	0	0	0	0	0
ENST00000504628.1	0	0.00535	0	0	0
ENST00000503539.1	0.66449	0.369283	0.357328	0.036866	0
ENST00000513219.1	0	0	0	0	0
ENST00000538629.1	18.1126	14.1294	20.496	12.7339	16.6189
ENST00000429608.1	0	0	0	0	0
ENST00000300167.5	0	0	0	0	0
ENST00000427309.1	0	1.96494	0.013736	0.164267	0
ENST00000450310.1	0	0	0	0	0
ENST00000484322.1	0	0.00057	0	0	0
ENST00000495696.1	0.0297987	0.0068425	0.003687	0.02261	0.355473
ENST00000505607.1	0	0	0	0	0
ENST00000517949.1	0	0.00377	0.003125	0	0
ENST00000501009.1	0.00641433	0.0909085	0.075615	0.256557	0.082351
ENST00000326677.5	64.7848	126.894	191.568	76.0565	42.5584
ENST00000416309.1	0.010258	0.046907	0.017798	0.0113855	0
ENST00000513207.2	0.180118	0.491392	0.334944	0.312045	0.355474
ENST00000441851.1	0	0	0	0.002603	0
ENST00000523129.2	0.198231	0.236461	0.817878	0.358137	0.510243
ENST00000453951.1	0.0784047	0	0.220904	0.014812	0.0016385
ENST00000451410.1	0	0	0	0	0
ENST00000452741.1	0.127796	0.943728	0.695866	0.839414	0.0739895
ENST00000440762.1	0	0	0.006018	0.0007555	0
ENST00000440883.1	0	0.0037065	0	0	0
ENST00000462300.1	0.119816	0.054209	0	0.027806	0
ENST00000497885.1	0.0937427	0.554094	0.672874	0.584877	0.664616
ENST00000471265.1	0	0	0	0	0
ENST00000472596.1	0	0	0	0.019164	0.0052785
ENST00000515419.1	0.004542	0.0273295	2.18051	0.268512	2.3674
ENST00000527519.1	0	0.010128	0.470529	0.043315	0.0809125
ENST00000538409.1	0	0	0.003757	0	0.090568
ENST00000417409.1	0	0	0	0	0
ENST00000501239.2	0	0	0	0	0
ENST00000316962.7	0	0.001553	0.021775	0	0
ENST00000441741.1	0.671099	0.145569	1.28445	1.51276	1.27185
ENST00000463642.1	0	0	0	0	0
ENST00000451784.1	0.0147997	0.012052	0.0081055	0.070641	0.0739535
ENST00000450695.1	0	0.0179535	0.006821	0.028025	0.0500895
ENST00000497896.1	0	0	0	0	0
ENST00000506718.1	0.0207477	0.99117	0.006316	0	0.280781
ENST00000518818.1	0.200932	0.143504	1.01737	0.089881	0.121325
ENST00000504419.1	0	0	0	0.0421405	0
ENST00000529829.1	0.0618257	0.0545195	0.0116325	0	0.049097
ENST00000419719.1	0.0781387	0.0786015	0.145855	0.573721	0.060857
ENST00000541940.1	0.055147	0	0	0.3076	0
ENST00000443930.1	0	0	0	0	0.158275
ENST00000430620.1	0.990464	0.117681	0.551793	0.020428	0.426486
ENST00000418728.2	0	0	0	0	0
ENST00000442841.1	0	0	0	0	0.137643
ENST00000430983.1	0.204691	1.0715	1.73548	1.68909	0.728684
ENST00000440542.1	1.5405	0.116845	0.024521	0	7.53315
ENST00000488700.1	2.82181	12.6483	4.0167	8.07292	6.19853
ENST00000462322.1	0.11875	0.288782	0.451165	0.0922435	0.149861
ENST00000451795.1	0.375128	2.61515	1.81612	1.46982	0.789229
ENST00000529719.1	0.0184633	0.0214455	0.186537	0.20108	0.0618865
ENST00000419609.1	0	0.002797	0	0.001847	0.0187915
ENST00000420830.1	0.045294	0.132263	0.0331365	0.08382	0.017681
ENST00000420951.1	0	0	0.0166965	0	0
ENST00000419707.2	0.0336337	0.102893	0.096711	0.0399615	0.0183555
ENST00000441521.1	0	0	0	0	0.0093215
ENST00000442852.1	0.17047	0	0.008484	0	16.1476
ENST00000452532.1	0.118587	0.002439	0.004145	1.52227	0.319838
ENST00000440674.1	0.00292467	0	0.0155295	0	0
ENST00000450112.1	0.264119	0.150292	0.0908925	0.196015	0.085875
ENST00000451443.1	0	0.040486	0.617105	0.0320605	0.008483
ENST00000451564.1	0	0.51317	0.014058	0.012928	0.082761
ENST00000499964.1	0.0140467	0.0059265	0.237067	0.0046375	0.197965
ENST00000377512.1	0	0	0	0	0.003755
ENST00000505409.1	0.00490967	0.0094465	0.0379455	0.0173995	0
ENST00000517509.1	6.71217	2.30835	2.94977	4.53696	6.10989
ENST00000409819.1	0.004847	0	0.00625	0	0.01526
ENST00000398796.2	0	0.001288	2.02266	0.001118	0
ENST00000455810.1	1.71707	10.3173	1.24968	1.69694	5.71767
ENST00000442500.1	0	0.009939	0	0	0
ENST00000540994.1	0.00566533	0	0	0.0445075	0.657983
ENST00000454600.1	0.002695	0.637083	0.0014655	0	0.001036
ENST00000455931.1	0	0	0	0.039384	0.062714
ENST00000442621.1	0.002656	0.0258505	0.004657	0.170497	0
ENST00000454721.1	2.34392	3.34086	1.70092	1.22445	0.529309
ENST00000441532.1	0	0	0	0	0
ENST00000416209.2	0.198231	0.236461	0.817878	0.358137	0.510243
ENST00000442984.1	0	0	0.0554085	0.0855125	0
ENST00000453632.1	1.49076	10.7362	7.82267	3.22148	5.11439
ENST00000440322.1	0	0	0	0	0
ENST00000453753.1	0	0	0	0	0
ENST00000452785.1	0.0251343	0.077085	0.20685	0.182123	0.031727
ENST00000487512.1	0	0	0	0	0
ENST00000451575.1	0.00872367	0	0	0	0
ENST00000450365.1	0	0	0	0	0
ENST00000474444.1	0	0	0	0	0
ENST00000450486.1	0	0	0	0	0
ENST00000472243.2	0	0	0	0	0
ENST00000519929.1	0	0	0	0.0400285	0
ENST00000421820.1	0	0	0	0	0
ENST00000433920.1	15.9664	29.5268	12.753	21.6401	14.4106
ENST00000444810.1	0.259131	0.0132175	0	0	0
ENST00000420852.1	0	0	0	0	0
ENST00000431621.1	0	1.40167	0	0.0637405	0
ENST00000455821.1	0	0.0041105	0.0279435	0	0
ENST00000442753.1	0.0212363	0	0	0	0
ENST00000430895.1	0	0	0	0	0
ENST00000465501.1	0.0297987	0.0068425	0.003687	0.02261	0.355473
ENST00000454974.1	0.0477667	0.033467	0.562146	0.0463195	0.00623
ENST00000452675.1	0.505073	0	0.0325305	1.75309	0
ENST00000450255.1	0	0	0.0058845	0	0
ENST00000440673.2	0	0.0043465	0.008566	0	0
ENST00000498413.1	0	0	0	0	0
ENST00000461145.1	0	0	0	0.0184535	0
ENST00000498655.1	0.58942	0	0	0	1.63799
ENST00000354642.2	0.00268833	0.005464	0.042593	0	0
ENST00000519819.1	0	0	0	0	0
ENST00000433810.1	0	0	0.0102175	0.0657515	0
ENST00000444942.1	0	0	0	0	0.0106645
ENST00000432963.1	0.0677313	0.209425	0.0549595	0.281691	0.0092505
ENST00000540774.1	0	0	0	0.0239795	0.0184665
ENST00000455711.1	0	0	0	0.0742495	0
ENST00000540895.1	0.00566533	0	0	0.0445075	0.657983
ENST00000454622.1	0	0	0	0.003437	0
ENST00000441312.1	0	0	0	0	0
ENST00000452565.1	0.472092	2.2885	2.51729	0.983807	3.64028
ENST00000451355.1	0.733531	1.01847	1.94204	1.34708	0.259508
ENST00000451476.1	0	0	0.028688	0	0
ENST00000476886.1	0	0	0.002248	0	0.004093
ENST00000472046.1	0.399035	0.686928	0.456859	1.1593	0.376884
ENST00000496488.1	0	0.299775	0	0	0
ENST00000471176.2	0.005696	0.0039375	0.069357	0.064684	0.0846565
ENST00000431401.1	0.096938	0	0	0	0
ENST00000430312.1	0.186294	0.544686	4.18413	0.0610845	9.58892
ENST00000442533.1	0	0	0	0	0
ENST00000441444.1	0	0	0	0	0
ENST00000430796.1	0.00232933	0.018894	0.009108	0.0352375	0.0153615
ENST00000453544.1	0.028733	0	0.212817	0.0424235	0
ENST00000454875.1	0	0	0	0	1.49123
ENST00000453665.1	0	0	0.029845	0	0
ENST00000454996.1	1.49076	10.7362	7.82267	3.22148	5.11439
ENST00000475324.1	0	0	0	0	0
ENST00000450035.1	0	0	0	0	0
ENST00000465742.2	0	0	0	0	0
ENST00000499524.1	0.36581	1.60382	1.6155	0.656872	0.529392
ENST00000450277.1	1.02087	0.061292	0.0632955	0.841516	0.207247
ENST00000474477.1	0.0260333	0.108388	0.009296	0.310459	0
ENST00000474598.1	0	0	0	0	0
ENST00000472178.1	0.285301	0	0.120465	0	0.002432
ENST00000308604.5	24.3043	32.2426	16.7897	1.81053	4.98117
ENST00000520820.1	0.0817653	1.2475	0.479482	1.48589	0.319712
ENST00000531710.1	0	0	0	0	0
ENST00000530621.1	0	0	0	0	0
ENST00000422931.1	0.0194947	0.0693745	0.301441	0.0459415	0.167289
ENST00000421842.1	0.0956113	0.13712	0.344342	0.212098	0.0214175
ENST00000455612.1	0	0	0	0	0
ENST00000442423.1	0.767732	0.033617	1.49215	2.86291	0.405475
ENST00000373384.4	0	0	0.0170855	0	0.0389755
ENST00000443996.1	0	0	0	0	0
ENST00000452103.1	0	0	0	0	0
ENST00000451135.1	0	0	0	0	0
ENST00000452466.1	0.538762	1.34975	1.50796	0.806583	1.37104
ENST00000496389.1	0.0770643	0.009603	0.158071	0.324738	0.166314
ENST00000342892.4	0.00236133	0.0046795	0	0	0
ENST00000422700.1	0	0	0	0	0.0067885
ENST00000540312.1	0.0391167	0	0	0	0.044734
ENST00000420522.1	0	0	0	0	0
ENST00000445932.1	0.00427667	0	0	0	0
ENST00000432622.1	0.779064	6.21815	3.56316	1.96832	3.09884
ENST00000456701.1	0	0.0281535	0	0	0
ENST00000444722.1	0.032594	0.128293	0.164604	0.114036	0.082696
ENST00000432743.1	0.00676733	20.5757	5.18228	0.438217	0.475954
ENST00000541885.1	0	0	0	0.0089545	0
ENST00000455744.1	0.0263123	0.090269	0.0310145	0.0463155	0
ENST00000442434.1	0	0.0558275	0.0426435	0.0128465	0
ENST00000455986.1	0.288163	0.557394	0.385105	0.396711	0.157294
ENST00000441587.1	0.0428217	1.3743	0.37701	0.57502	0.685952
ENST00000452356.1	4.11752	3.40841	2.61422	10.2054	3.93917
ENST00000440377.1	0.667176	0.540301	1.5457	1.40602	0.479378
ENST00000452477.1	0.512897	0.785618	1.54257	1.86305	0.372296
ENST00000440498.1	0.374155	0.630227	0.872854	0	0.961276
ENST00000451267.1	0	0	0	0	0.0030175
ENST00000499425.1	0.042949	0	0.043215	0.0018425	0
ENST00000487567.1	0.04189	0.071033	0.230851	0.117945	0.112996
ENST00000450299.1	0	0	0	0	0
ENST00000498457.1	0.060837	0.0735905	0	0.0147885	0.009375
ENST00000520842.1	0.009196	4.89657	0.0217025	2.25831	0
ENST00000423921.1	0	0	0	0	0
ENST00000446911.1	0.00227967	0.122333	0.0158965	0	0.0052525
ENST00000433601.1	0	0	0	0.005243	0
ENST00000434932.1	0	0	0	0	0
ENST00000433843.1	38.6111	89.4081	23.3736	32.4974	31.0468
ENST00000541775.1	2.79175	1.14489	5.00068	3.91485	0.618815
ENST00000432633.1	0	0	0	0	0
ENST00000443523.1	0	0	0.101766	0	0
ENST00000455623.1	0	0	0	0.018428	0
ENST00000452004.1	0	0	0	0.0669715	0
ENST00000441356.1	0.565243	0	0	0.012097	0.036457
ENST00000478745.1	0	0.006183	0	0.19062	0.0023955
ENST00000476204.1	0.034465	0.0715575	0.0085015	0.0667615	0
ENST00000441598.1	0	0	0	0	0
ENST00000372173.5	0.137666	0.010012	0.050349	0.188544	0.377112
ENST00000453698.1	2.66528	2.87345	6.15609	2.51815	3.99498
ENST00000440388.1	0.953253	0.351303	0.850349	0.410802	0.345383
ENST00000488425.1	0	0	0	0	0.0026695
ENST00000462168.1	0	0	0	0	0
ENST00000498226.1	0.06618	0.060762	0.0783795	0.0571895	1.20672
ENST00000276681.6	36.1026	0	89.6786	0.0672405	31.3346
ENST00000497258.1	0	0	0.038132	0.041213	0
ENST00000354432.3	0	0	0.0071295	0	0
ENST00000412800.1	0	0.0056205	0	0	0
ENST00000542875.1	0.0123497	0.0520035	0.0238185	9.80776	0.0073435
ENST00000530896.1	0.003406	0	0	0	0
ENST00000445833.1	0	0	0	0	0
ENST00000456602.1	0.638059	0.838645	1.17053	1.06528	1.01098
ENST00000421996.1	0	0	0.101489	0	0
ENST00000444744.1	0.0506507	0.479392	0.039722	0.191316	0.12132
ENST00000444865.1	0.110695	0.005484	0	0.151686	0
ENST00000444986.1	0.00618167	0.312682	0.286573	0.109354	0.0070465
ENST00000454424.1	0	0	0.0012655	0	0
ENST00000443776.1	0.005846	0.0132915	0.03943	0.0125155	0.015152
ENST00000443897.1	0.00683967	0	0	0.009323	0.003478
ENST00000452378.1	0.0138407	0.0905945	0.332882	0.197621	0.21812
ENST00000430696.2	0	0	0	0	0
ENST00000488315.1	0.058282	0.238445	0.0761415	0.056504	0.341826
ENST00000451289.1	0.00451433	0.002251	0	0	0.019684
ENST00000499326.1	1.38252	7.1801	8.78627	4.4874	2.82803
ENST00000486137.1	0	0	0	0	0
ENST00000498358.1	0.016165	0.002193	0.0143045	0	0.431883
ENST00000412811.1	0.005281	0	0.010616	0	0
ENST00000520622.1	6.71217	2.30835	2.94977	4.53696	6.10989
ENST00000521953.1	0	0	0.029687	0.055153	0
ENST00000412932.1	0	0	0	0	0
ENST00000423943.1	9.2732	0.0066495	0.200254	0	0
ENST00000420313.1	0	0	0	0	0
ENST00000432413.1	0.111623	0.076056	0.0306595	0.219609	0.074244
ENST00000541797.1	0.002763	0.147666	0	0.0174535	0
ENST00000456613.1	0	0	0	0	0
ENST00000443303.1	0	0	0	0	0.0067885
ENST00000433986.1	1.26209	5.29806	1.79877	2.12373	3.2044
ENST00000430114.1	0.0279083	0.466124	0.958878	0.015518	9.10842
ENST00000455524.1	0	0	0	0	0
ENST00000442214.1	0	0.001288	2.02266	0.001118	0
ENST00000430235.1	0	0	0	0	0
ENST00000432897.1	0	0	0	0	0.0043005
ENST00000441004.1	0.0147843	0.090929	0.0486275	0.450025	0.009695
ENST00000430356.1	0.126313	0.046416	0.0698855	0.246415	0.087085
ENST00000441125.1	0	0	0	0	0
ENST00000442456.1	0.11348	0.702326	0.0494465	0.118243	0.138664
ENST00000444853.2	0	0.0241985	0.0138545	0.0481085	0
ENST00000464115.1	12.7513	39.1473	23.4471	23.8802	13.953
ENST00000451179.1	10.4039	11.4698	0.598571	7.13433	0.0715175
ENST00000453576.2	0.335411	4.34232	0.616391	0.345781	0.121312
ENST00000440266.2	0	0	0	0	0
ENST00000440387.2	0	0	0	0	0
ENST00000511921.1	0	0.0566895	0	0.061834	0.0019015
ENST00000510832.1	0.16891	0	0.396989	0.0185905	0.483997
ENST00000368974.3	0.0210353	0.02075	0.0180495	0.0045495	0.0293105
ENST00000413911.1	0.0403	0.0961655	0.12797	0.274105	0.074815
ENST00000520512.1	0.067194	0	0.0136115	0	0.022997
ENST00000412701.1	0	0.014422	0	0	0
ENST00000533822.1	0.0462923	0.006722	0.002244	0.021392	0.0013305
ENST00000412822.1	0	0	0	0	0
ENST00000531402.1	4.75837	20.1136	6.02011	0.27984	0.0423955
ENST00000423712.1	0	0	0	0	0.0243495
ENST00000411733.1	1.26209	5.29806	1.79877	2.12373	3.2044
ENST00000531523.1	1.43812	2.30753	0.807881	0.992155	0.175304
ENST00000399247.2	2.25912	1.28478	0.993354	0.751262	0.836082
ENST00000530313.1	0.500968	0.482364	0.120491	0.592129	0.306756
ENST00000422744.1	0.078873	0.005515	0.0099145	0.053016	0.391251
ENST00000531886.1	0.0132223	0.004014	0.01602	0.003514	0.0087265
ENST00000421534.1	0	0.376262	0.19721	1.49112	0.743513
ENST00000445613.1	0.032972	0	0	0	0.0233085
ENST00000433876.1	0	0	0	0	0
ENST00000398377.3	0	0	0	0	0
ENST00000457834.1	0	0.0070795	0	0	0
ENST00000431214.1	1.60318	1.34299	1.53951	1.67673	1.18186
ENST00000457955.1	2.15968	0.140597	12.7842	2.73307	4.9512
ENST00000445976.1	0.17542	0	1.22819	0.0058605	1.47744
ENST00000433997.1	0	0	0.013242	0	0
ENST00000455414.1	0	0.0264825	0.382864	0	0.784286
ENST00000430125.1	0	0	0	0	0
ENST00000306533.8	0	0	0	0	0
ENST00000454204.1	0	0	0	0	0.023339
ENST00000455535.1	0	0	0	0	0.0060525
ENST00000443556.1	0.683811	9.05878	0.99304	0.773642	0.105246
ENST00000444887.1	0	0.06698	0	0.046969	0
ENST00000441136.1	2.67677	7.11031	6.00769	3.32294	5.47157
ENST00000455777.1	1.27809	1.6458	2.3411	1.76346	0.996841
ENST00000465215.1	0.012866	0	0	0	0
ENST00000453236.1	0.028213	0.012001	0.033276	0	0.0035765
ENST00000441257.1	0.263161	0.482212	0.862869	1.17841	0.215789
ENST00000453478.1	24.3043	32.2426	16.7897	1.81053	4.98117
ENST00000440168.1	0.001413	0	0	0	0.0508285
ENST00000499348.1	0.015706	0	0	0	0.0503065
ENST00000512900.1	0	0	0	0	0
ENST00000413801.1	0	0	0.00464	0	0.0072535
ENST00000521612.1	0.829122	1.01047	1.82047	1.65561	1.9239
ENST00000425901.1	0	0.0014335	0.074626	0.005769	0.203717
ENST00000412712.1	0.0812397	0.144124	0.76418	0.237862	0.16478
ENST00000521975.1	0.0109963	0.0125155	0.0198145	0.0040555	0.0621515
ENST00000424812.1	0.940151	1.10421	0.554967	0.43432	6.43607
ENST00000533954.1	0	0	0	0.100501	0.49126
ENST00000424933.1	0.0242	0	0	0.009554	0
ENST00000412954.1	0	0	0	0	0
ENST00000435702.1	0.000691667	0	0.00349	0.0227355	0.004134
ENST00000423844.1	0	0	0	0	0
ENST00000400831.2	0.002063	0	0.065297	0	0
ENST00000435944.1	0.12589	0.258551	0.627919	0.0743795	0.218034
ENST00000446713.1	0	0.770288	0	0.025953	0
ENST00000422876.1	0	0	0	0.0279045	0
ENST00000432314.1	0	0	0	0.0171985	0.053934
ENST00000433645.1	0.299864	0	0.0207075	0.218518	0.018899
ENST00000420335.1	2.15968	0.140597	12.7842	2.73307	4.9512
ENST00000435921.2	2.79175	1.14489	5.00068	3.91485	0.618815
ENST00000431104.1	0	0	0	0	0
ENST00000445745.1	10.4039	11.4698	0.598571	7.13433	0.0715175
ENST00000433766.1	0	0	0	0	0
ENST00000456514.1	0	0	0.83758	0	0
ENST00000455304.1	0	0.008596	0.0641785	0.0027265	0.0436155
ENST00000432677.1	0.00460167	0.002076	0.024257	0.012888	0.567115
ENST00000456756.1	0	0	0	0	0
ENST00000441026.1	0	0	0	0	0
ENST00000443688.1	0.510473	0	0.135305	7.96967	0.073578
ENST00000455788.1	0.41296	0.314738	1.20278	0.227081	0.305839
ENST00000442478.1	0	0	0	0	0
ENST00000466557.1	2.4695	12.2718	2.20252	1.65694	5.74715
ENST00000441268.1	0.0188047	0	0.017036	0	0.018352
ENST00000465347.1	0	0	0	0	0
ENST00000452037.1	0.094059	0	0	0.011743	1.55705
ENST00000454699.1	0	0	2.73479	0	0.082631
ENST00000355358.1	0.00844833	0	0.0085655	0	0
ENST00000452256.2	0	0	0	0	0
ENST00000369843.3	0	0	0.007715	0	0
ENST00000413812.1	0	0	0	0	0
ENST00000521623.1	0	0	0.007105	0	0.006529
ENST00000510975.1	0	0	0	0	0.0064945
ENST00000412602.1	0	0	0	0	0
ENST00000533844.1	0.259647	0.295675	0.162748	0.016672	2.76323
ENST00000543403.1	0	0	0	0	0
ENST00000531424.1	0	0	0.346905	0	0
