index "transcript_id" "HELAS3" "GM12878" "H1HESC" "HEPG2" "K562" "entropy" "min" "max" "average" "maxExpr" "HELAS3.Expr" "GM12878.Expr" "H1HESC.Expr" "HEPG2.Expr" "K562.Expr" "threeTimesSpecifity" "tissSpec" "expressed"
"129" "ENST00000412674.1" 0 0 0 0 0 0 0 0 0 "None" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "None" 1 "no"
"130" "ENST00000425194.1" 0 0 0 0 0 0 0 0 0 "None" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "None" 1 "no"
"131" "ENST00000423197.1" 0 0 0 0 0 0 0 0 0 "None" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "None" 1 "no"
"132" "ENST00000438791.1" 0 0 0 0 0 0 0 0 0 "None" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "None" 1 "no"
"133" "ENST00000420522.1" 0 0 0 0 0 0 0 0 0 "None" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "None" 1 "no"
"134" "ENST00000443270.1" 0 0 0.003233 0 0 0 0 0.003233 0.0006466 "H1HESC" "notExpressed" "notExpressed" "mid" "notExpressed" "notExpressed" "H1HESC" 1 "yes"
"135" "ENST00000413887.1" 0 0 0.0020295 0 0 0 0 0.0020295 0.0004059 "H1HESC" "notExpressed" "notExpressed" "mid" "notExpressed" "notExpressed" "H1HESC" 1 "yes"
"136" "ENST00000455744.1" 0.00117 0.001772 0 0 0.0044075 1.35924865171371 0 0.0044075 0.0014699 "K562" "mid" "mid" "notExpressed" "notExpressed" "mid" "None" 0.513518119495376 "yes"
"137" "ENST00000441724.1" 0.0062125 0.000549 0.0190005 0.000606 0.000366 1.1631031898212 0.000366 0.0190005 0.0053468 "H1HESC" "mid" "low" "high" "low" "low" "H1HESC" 0.597054079400115 "yes"
"138" "ENST00000429480.2" 0.013504 0.001219 0.037709 0.0047975 0.00181 1.46387998359238 0.001219 0.037709 0.0118079 "H1HESC" "high" "mid" "high" "mid" "mid" "None" 0.542164860498778 "yes"
"139" "ENST00000419034.1" 0.000823 0 0.00035 0.0018785 0 1.29909579368592 0 0.0018785 0.0006103 "HEPG2" "low" "notExpressed" "low" "mid" "notExpressed" "None" 0.525124608692714 "yes"
"140" "ENST00000432429.1" 0.0002365 0 0 0 0 0 0 0.0002365 4.73e-05 "HELAS3" "low" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "HELAS3" 1 "yes"
"141" "ENST00000414210.1" 0 0 0 0 0 0 0 0 0 "None" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "None" 1 "no"
"142" "ENST00000421469.1" 0 0 0 0 0 0 0 0 0 "None" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "None" 1 "no"
"143" "ENST00000442889.1" 0.0177055 0.017234 0.0072285 0.015038 0.0377915 2.13123557368194 0.0072285 0.0377915 0.0189995 "K562" "high" "high" "mid" "high" "high" "None" 0.369292020177904 "yes"
"144" "ENST00000456701.1" 0 0 0 0 0.001184 0 0 0.001184 0.0002368 "K562" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "mid" "K562" 1 "yes"
"145" "ENST00000427317.1" 0.0001995 0 0 0 0 0 0 0.0001995 3.99e-05 "HELAS3" "low" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "HELAS3" 1 "yes"
"146" "ENST00000457311.1" 0 0 0 0 0 0 0 0 0 "None" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "None" 1 "no"
"147" "ENST00000411708.1" 0.0004925 0 0 0 0 0 0 0.0004925 9.85e-05 "HELAS3" "low" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "HELAS3" 1 "yes"
"148" "ENST00000440032.1" 0 0 0 0 0 0 0 0 0 "None" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "None" 1 "no"
"149" "ENST00000451646.1" 0 0 0.000248 0.000223 0.036263 0.111763682863173 0 0.036263 0.0073468 "K562" "notExpressed" "notExpressed" "low" "low" "high" "K562" 0.919745445250014 "yes"
"150" "ENST00000423628.1" 0.000639 0.0002955 0 0.0004245 0 1.51490279261739 0 0.000639 0.0002718 "HELAS3" "low" "low" "notExpressed" "low" "notExpressed" "None" 0.42091977819241 "yes"
"151" "ENST00000445300.1" 0.0049425 0 0.0014435 0.0281275 0.0001305 0.866238561381558 0 0.0281275 0.0069288 "HEPG2" "mid" "notExpressed" "mid" "high" "low" "HEPG2" 0.682029717067019 "yes"
"152" "ENST00000452982.1" 0.0034305 0 0 0.012041 0 0.763314378595872 0 0.012041 0.0030943 "HEPG2" "mid" "notExpressed" "notExpressed" "high" "notExpressed" "HEPG2" 0.652346742640818 "yes"
"153" "ENST00000424689.1" 0 0 0 0 0 0 0 0 0 "None" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "None" 1 "no"
"154" "ENST00000449895.1" 0 0 0 0 0 0 0 0 0 "None" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "None" 1 "no"
"155" "ENST00000444276.1" 0 0.00076 0 0 0 0 0 0.00076 0.000152 "GM12878" "notExpressed" "low" "notExpressed" "notExpressed" "notExpressed" "GM12878" 1 "yes"
"156" "ENST00000433876.1" 0 0 0 0 0 0 0 0 0 "None" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "None" 1 "no"
"157" "ENST00000414948.1" 0.029127 0.028835 0.0224585 0.049763 0.027947 2.26398428944824 0.0224585 0.049763 0.0316261 "HEPG2" "high" "high" "high" "high" "high" "None" 0.308570950355211 "yes"
"158" "ENST00000442636.1" 0.018629 0.0342295 0.011879 0.0074925 0.0218635 2.15017364205408 0.0074925 0.0342295 0.0188187 "GM12878" "high" "high" "high" "high" "high" "None" 0.344695102560126 "yes"
"159" "ENST00000437157.1" 0.03717 0.0215015 0.0360795 0.042271 0 1.96019316002685 0 0.042271 0.0274044 "HEPG2" "high" "high" "high" "high" "notExpressed" "None" 0.303939612929979 "yes"
"160" "ENST00000412639.1" 0.004421 0.024459 0.0296925 0.0079615 0 1.67663562951594 0 0.0296925 0.0133068 "H1HESC" "mid" "high" "high" "high" "notExpressed" "None" 0.403919339175661 "yes"
"161" "ENST00000441033.1" 0.0085545 0 0 0.022104 0 0.854119438601504 0 0.022104 0.0061317 "HEPG2" "high" "notExpressed" "notExpressed" "high" "notExpressed" "None" 0.605156405858854 "yes"
"162" "ENST00000415330.1" 0.0397625 0.037549 0.57977 0.219051 0.258285 1.77134630829097 0.037549 0.57977 0.2268835 "H1HESC" "high" "high" "high" "high" "high" "None" 0.44994411511271 "yes"
"163" "ENST00000454104.1" 0 0 0 0 0 0 0 0 0 "None" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "None" 1 "no"
"164" "ENST00000453140.1" 0 0 0 0 0 0 0 0 0 "None" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "None" 1 "no"
"165" "ENST00000445884.1" 0.0015545 0.0020165 0.0007975 0.0012925 0.003791 2.1258969901175 0.0007975 0.003791 0.0018904 "K562" "mid" "mid" "low" "mid" "mid" "None" 0.371636124793857 "yes"
"166" "ENST00000424487.1" 0 0 0 0.0014295 0 0 0 0.0014295 0.0002859 "HEPG2" "notExpressed" "notExpressed" "notExpressed" "mid" "notExpressed" "HEPG2" 1 "yes"
"167" "ENST00000452378.1" 0.012292 0.0068285 0.0112545 0.008752 0.0037645 2.22119904521321 0.0037645 0.012292 0.0085783 "HELAS3" "high" "high" "high" "high" "mid" "None" 0.287410879851121 "yes"
"168" "ENST00000447600.1" 0.022292 0.0011025 0.0033075 0.0047215 0.003707 1.62554876305611 0.0011025 0.022292 0.0070261 "HELAS3" "high" "mid" "mid" "mid" "mid" "HELAS3" 0.539081168345294 "yes"
"169" "ENST00000435388.1" 0.043539 0.004427 0.007925 0.009906 0.005589 1.71898247498764 0.004427 0.043539 0.0142772 "HELAS3" "high" "mid" "high" "high" "mid" "HELAS3" 0.520961115516536 "yes"
"170" "ENST00000445982.1" 0 0 0 0 0 0 0 0 0 "None" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "None" 1 "no"
"171" "ENST00000420480.1" 0 0 0 0 0 0 0 0 0 "None" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "None" 1 "no"
"172" "ENST00000453135.1" 0.013186 0.000473 0.0003735 0.0099625 0.0089935 1.72265060857376 0.0003735 0.013186 0.0065977 "HELAS3" "high" "low" "low" "high" "high" "None" 0.370656568156397 "yes"
"173" "ENST00000376620.3" 0 0 0 0 0.0001285 0 0 0.0001285 2.57e-05 "K562" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "low" "K562" 1 "yes"
"174" "ENST00000442242.1" 0.000701 0.0005645 0 0 0 0.991591262641853 0 0.000701 0.0002531 "HELAS3" "low" "low" "notExpressed" "notExpressed" "notExpressed" "None" 0.480506043480156 "yes"
"175" "ENST00000400892.2" 0.0027345 0.0039895 0.0039965 0.0063885 0.0043175 2.2686908897343 0.0027345 0.0063885 0.0042853 "HEPG2" "mid" "mid" "mid" "mid" "mid" "None" 0.296172440335699 "yes"
"176" "ENST00000416696.1" 0.005387 0 0 0.0215965 0.0010355 0.922716912898507 0 0.0215965 0.0056038 "HEPG2" "mid" "notExpressed" "notExpressed" "high" "mid" "HEPG2" 0.6459639599115 "yes"
"177" "ENST00000438401.1" 0 0 0 0 0 0 0 0 0 "None" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "None" 1 "no"
"178" "ENST00000437631.1" 0 0 0 0 0 0 0 0 0 "None" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "None" 1 "no"
"179" "ENST00000451598.1" 0 0 0 0 0 0 0 0 0 "None" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "None" 1 "no"
"180" "ENST00000432559.1" 0 0 0 0 0 0 0 0 0 "None" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "None" 1 "no"
"181" "ENST00000417907.1" 0 0 0 0 0 0 0 0 0 "None" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "None" 1 "no"
"182" "ENST00000450259.1" 0.0004035 0 0 0 0 0 0 0.0004035 8.07e-05 "HELAS3" "low" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "HELAS3" 1 "yes"
"183" "ENST00000441809.1" 0 0 0.0002045 0 0 0 0 0.0002045 4.09e-05 "H1HESC" "notExpressed" "notExpressed" "low" "notExpressed" "notExpressed" "H1HESC" 1 "yes"
"184" "ENST00000420227.1" 0 0 0 0 0 0 0 0 0 "None" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "None" 1 "no"
"185" "ENST00000449215.1" 0 0 0 0 0 0 0 0 0 "None" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "None" 1 "no"
"186" "ENST00000447908.1" 0 0 0 0 0.0560205 0 0 0.0560205 0.0112041 "K562" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "high" "K562" 1 "yes"
"187" "ENST00000404665.2" 0.013127 0.0005905 0.0113775 0.0568925 8.15e-05 1.24572017631753 8.15e-05 0.0568925 0.0164138 "HEPG2" "high" "low" "high" "high" "low" "HEPG2" 0.583414487481051 "yes"
"188" "ENST00000310916.3" 0.001474 0 0.0078025 0.0314355 0 0.918184648958922 0 0.0314355 0.0081424 "HEPG2" "mid" "notExpressed" "mid" "high" "notExpressed" "HEPG2" 0.647119951552915 "yes"
"189" "ENST00000428747.1" 0.000572 0 0.0001575 0.000382 0 1.42225131548953 0 0.000572 0.0002223 "HELAS3" "low" "notExpressed" "low" "low" "notExpressed" "None" 0.452465878724196 "yes"
"190" "ENST00000439788.1" 0.00076 0 0 0 0 0 0 0.00076 0.000152 "HELAS3" "low" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "HELAS3" 1 "yes"
"191" "ENST00000427824.1" 0.003641 0.0030255 0.001984 0.0006965 0.0007925 2.06453736135839 0.0006965 0.003641 0.0020279 "HELAS3" "mid" "mid" "mid" "low" "low" "None" 0.341279804561909 "yes"
"192" "ENST00000428945.1" 0.003779 0.000113 0.0026255 0.00261 0.0001955 1.75120818952309 0.000113 0.003779 0.0018646 "HELAS3" "mid" "low" "mid" "mid" "low" "None" 0.37469466218581 "yes"
"193" "ENST00000453804.1" 0 0 0 0 0.000176 0 0 0.000176 3.52e-05 "K562" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "low" "K562" 1 "yes"
"194" "ENST00000418525.1" 0.0018955 0 0.0004955 0.0197755 0 0.572850612329542 0 0.0197755 0.0044333 "HEPG2" "mid" "notExpressed" "low" "high" "notExpressed" "HEPG2" 0.763036363551884 "yes"
"195" "ENST00000535249.1" 0.03756 0.0304735 0.068876 0.0598195 0.120266 2.15242365346958 0.0304735 0.120266 0.063399 "K562" "high" "high" "high" "high" "high" "None" 0.356015167946992 "yes"
"196" "ENST00000317122.1" 0.0061995 0.001185 0.00288 0.002806 0.0010175 2.02724565166267 0.0010175 0.0061995 0.0028176 "HELAS3" "mid" "mid" "mid" "mid" "mid" "None" 0.399492131712276 "yes"
"197" "ENST00000437156.1" 0.0012995 0 0 0 0 0 0 0.0012995 0.0002599 "HELAS3" "mid" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "HELAS3" 1 "yes"
"198" "ENST00000424774.1" 0.020935 0 0.003559 0.026497 0.000251 1.32445666880524 0 0.026497 0.0102484 "HEPG2" "high" "notExpressed" "mid" "high" "low" "None" 0.454226397615548 "yes"
"199" "ENST00000426353.1" 0.0452345 0.0002835 0.012543 0.024018 0.001496 1.53870779894908 0.0002835 0.0452345 0.016715 "HELAS3" "high" "low" "high" "high" "mid" "None" 0.47143396054344 "yes"
"200" "ENST00000457809.1" 0 0 0 0 0 0 0 0 0 "None" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "None" 1 "no"
"201" "ENST00000457898.1" 0.0100875 0.00726 0.0074095 0.0084845 0.009523 2.30956180010281 0.00726 0.0100875 0.0085529 "HELAS3" "high" "high" "mid" "high" "high" "None" 0.248057609609448 "yes"
"202" "ENST00000452795.1" 0 0 0.0204575 0 0 0 0 0.0204575 0.0040915 "H1HESC" "notExpressed" "notExpressed" "high" "notExpressed" "notExpressed" "H1HESC" 1 "yes"
"203" "ENST00000427204.1" 0 0 0 0 6.35e-05 0 0 6.35e-05 1.27e-05 "K562" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "low" "K562" 1 "yes"
"204" "ENST00000415386.2" 0.0364135 0.004773 0.0324865 0.044689 0.0006365 1.79119927970947 0.0006365 0.044689 0.0237997 "HEPG2" "high" "mid" "high" "high" "low" "None" 0.353228833891565 "yes"
"205" "ENST00000392963.3" 0.117082 0.0043995 0.042888 0.11139 0.0632225 1.96787453784763 0.0043995 0.117082 0.0677964 "HELAS3" "high" "mid" "high" "high" "high" "None" 0.331266453453429 "yes"
"206" "ENST00000401007.3" 0.301116 0.024612 0.098788 0.353598 0.12583 1.94456704754044 0.024612 0.353598 0.1807888 "HEPG2" "high" "high" "high" "high" "high" "None" 0.364513164472965 "yes"
"207" "ENST00000430580.1" 0.054577 0.005336 0.04466 0.146447 0.0572745 1.90854397371718 0.005336 0.146447 0.0616589 "HEPG2" "high" "mid" "high" "high" "high" "None" 0.424344958828916 "yes"
"208" "ENST00000420031.2" 0.0343235 0.0031275 0.0175415 0.017137 0.015275 2.06713373202981 0.0031275 0.0343235 0.0174809 "HELAS3" "high" "mid" "high" "high" "high" "None" 0.365610827075464 "yes"
"209" "ENST00000432949.1" 0.0040535 0.001252 0.003445 0.0370115 0.040313 1.51830661973088 0.001252 0.040313 0.017215 "K562" "mid" "mid" "mid" "high" "high" "None" 0.41960523304536 "yes"
"210" "ENST00000287968.8" 0 0.0012545 0 0 0 0 0 0.0012545 0.0002509 "GM12878" "notExpressed" "mid" "notExpressed" "notExpressed" "notExpressed" "GM12878" 1 "yes"
"211" "ENST00000420513.1" 0.0357635 0.0011465 0.013055 0.039962 0.019462 1.93611673990343 0.0011465 0.039962 0.0218778 "HEPG2" "high" "mid" "high" "high" "high" "None" 0.34581360329395 "yes"
"212" "ENST00000449853.1" 0.299744 0.020095 0.126404 0.200205 0.327201 2.01909141338961 0.020095 0.327201 0.1947298 "K562" "high" "high" "high" "high" "high" "None" 0.324403356480939 "yes"
"213" "ENST00000540383.1" 0.049108 0.029078 0.049237 0.266802 0.127221 1.86589868652172 0.029078 0.266802 0.1042892 "HEPG2" "high" "high" "high" "high" "high" "None" 0.450360032601502 "yes"
"214" "ENST00000412962.1" 0.0880835 0.0452055 0.163097 0.421046 0.31699 1.97089043575806 0.0452055 0.421046 0.2068844 "HEPG2" "high" "high" "high" "high" "high" "None" 0.375908794567084 "yes"
"215" "ENST00000501442.1" 0.0001055 0.000248 0.0001795 0.0003735 0.0001085 2.15380937185303 0.0001055 0.0003735 0.000203 "HEPG2" "low" "low" "low" "low" "low" "None" 0.347746149644998 "yes"
"216" "ENST00000421700.1" 0.0943645 0.0663225 0.113178 0.251375 0.236754 2.14015301064539 0.0663225 0.251375 0.1523988 "HEPG2" "high" "high" "high" "high" "high" "None" 0.319853060828235 "yes"
"217" "ENST00000362058.2" 0.009102 0.0154195 0.0088875 0.024089 0.0211675 2.20869063355586 0.0088875 0.024089 0.0157331 "HEPG2" "high" "high" "high" "high" "high" "None" 0.302233365081418 "yes"
"218" "ENST00000535991.1" 0.0028115 0.0013005 0.0029605 0.00524 0.001277 2.12393679055362 0.001277 0.00524 0.0027179 "HEPG2" "mid" "mid" "mid" "mid" "mid" "None" 0.360491000320939 "yes"
"219" "ENST00000414340.1" 0 0 0 0 0 0 0 0 0 "None" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "None" 1 "no"
"220" "ENST00000422345.1" 0 0 0 0 0 0 0 0 0 "None" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "None" 1 "no"
"221" "ENST00000414128.1" 0 0 0.0002335 0.000971 0.000257 1.25561790908004 0 0.000971 0.0002923 "HEPG2" "notExpressed" "notExpressed" "low" "low" "low" "HEPG2" 0.56138433974904 "yes"
"222" "ENST00000438002.1" 1.8e-05 0 0.005364 0.000485 0.0004415 0.77614665145593 0 0.005364 0.0012617 "H1HESC" "low" "notExpressed" "mid" "low" "low" "H1HESC" 0.718515427242955 "yes"
"223" "ENST00000451828.1" 0 0 0.0199815 0 0.000854 0.246802743052837 0 0.0199815 0.0041671 "H1HESC" "notExpressed" "notExpressed" "high" "notExpressed" "low" "H1HESC" 0.855766872646664 "yes"
"224" "ENST00000453554.1" 0.0016525 0.000468 0.015424 0.0033555 0.00048 1.28829371542803 0.000468 0.015424 0.004276 "H1HESC" "mid" "low" "high" "mid" "low" "H1HESC" 0.605511969240644 "yes"
"225" "ENST00000457856.1" 0 0 0.0029455 0 0.001101 0.844443419109283 0 0.0029455 0.0008093 "H1HESC" "notExpressed" "notExpressed" "mid" "notExpressed" "mid" "None" 0.610691853165199 "yes"
"226" "ENST00000422124.1" 0 0 0.004739 0 0 0 0 0.004739 0.0009478 "H1HESC" "notExpressed" "notExpressed" "mid" "notExpressed" "notExpressed" "H1HESC" 1 "yes"
"227" "ENST00000416869.1" 0 0 0.0004805 0 0 0 0 0.0004805 9.61e-05 "H1HESC" "notExpressed" "notExpressed" "low" "notExpressed" "notExpressed" "H1HESC" 1 "yes"
"228" "ENST00000457075.1" 0 0 0.0197025 0 0 0 0 0.0197025 0.0039405 "H1HESC" "notExpressed" "notExpressed" "high" "notExpressed" "notExpressed" "H1HESC" 1 "yes"
"229" "ENST00000446261.1" 0 0 0 0.000175 0 0 0 0.000175 3.5e-05 "HEPG2" "notExpressed" "notExpressed" "notExpressed" "low" "notExpressed" "HEPG2" 1 "yes"
"230" "ENST00000412427.1" 0.001224 0 0 0 0 0 0 0.001224 0.0002448 "HELAS3" "mid" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "HELAS3" 1 "yes"
"231" "ENST00000539219.1" 0.001412 5.3e-05 0.000378 0.0006775 2.6e-05 1.57227073506799 2.6e-05 0.001412 0.0005093 "HELAS3" "mid" "low" "low" "low" "low" "None" 0.480903748247215 "yes"
"232" "ENST00000439577.1" 0.0003095 0 0.0007895 0 0.0009855 1.45003375634457 0 0.0009855 0.0004169 "K562" "low" "notExpressed" "low" "notExpressed" "mid" "None" 0.422749139201313 "yes"
"233" "ENST00000430540.1" 0.001241 0 0 0.0088685 0 0.537230856468807 0 0.0088685 0.0020219 "HEPG2" "mid" "notExpressed" "notExpressed" "high" "notExpressed" "HEPG2" 0.746474508421524 "yes"
"234" "ENST00000419667.1" 0 0 0.0014265 0 0 0 0 0.0014265 0.0002853 "H1HESC" "notExpressed" "notExpressed" "mid" "notExpressed" "notExpressed" "H1HESC" 1 "yes"
"235" "ENST00000420211.1" 0 0 0.0138565 0 0 0 0 0.0138565 0.0027713 "H1HESC" "notExpressed" "notExpressed" "high" "notExpressed" "notExpressed" "H1HESC" 1 "yes"
"236" "ENST00000437898.1" 0.046133 0.0386055 0.006316 0.049872 0.0335435 2.13608019033423 0.006316 0.049872 0.034894 "HEPG2" "high" "high" "mid" "high" "high" "None" 0.28685204990598 "yes"
"237" "ENST00000416470.1" 0 0.000761 0.0012705 0.0005375 0 1.49450818620472 0 0.0012705 0.0005138 "H1HESC" "notExpressed" "low" "mid" "low" "notExpressed" "None" 0.438207178129615 "yes"
"238" "ENST00000454736.1" 0 0.000345 0.0002305 0 0 0.971254710497876 0 0.000345 0.0001151 "GM12878" "notExpressed" "low" "low" "notExpressed" "notExpressed" "None" 0.513356681646502 "yes"
"239" "ENST00000417884.1" 0.000699 0.0001145 9.5e-05 0.000189 0 1.49732291205484 0 0.000699 0.0002195 "HELAS3" "low" "low" "low" "low" "notExpressed" "HELAS3" 0.540825119945946 "yes"
"240" "ENST00000431027.1" 0 4.8e-05 0 0.0007675 0 0.322901205666785 0 0.0007675 0.0001631 "HEPG2" "notExpressed" "low" "notExpressed" "low" "notExpressed" "HEPG2" 0.826582558131795 "yes"
"241" "ENST00000442226.1" 0 0.0044565 0.003249 0 0.0714 0.556399807792347 0 0.0714 0.0158211 "K562" "notExpressed" "mid" "mid" "notExpressed" "high" "K562" 0.775270326777867 "yes"
"242" "ENST00000435552.1" 0 0 0 0 0 0 0 0 0 "None" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "None" 1 "no"
"243" "ENST00000444923.1" 0 0 0 0 0 0 0 0 0 "None" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "None" 1 "no"
"244" "ENST00000426428.1" 0 0 3.45e-05 0 0 0 0 3.45e-05 6.9e-06 "H1HESC" "notExpressed" "notExpressed" "low" "notExpressed" "notExpressed" "H1HESC" 1 "yes"
"245" "ENST00000418743.1" 0 0 0.0004795 0.000349 0 0.982028237428619 0 0.0004795 0.0001657 "H1HESC" "notExpressed" "notExpressed" "low" "low" "notExpressed" "None" 0.498347612269536 "yes"
"246" "ENST00000423486.1" 0 0 0 0 0 0 0 0 0 "None" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "None" 1 "no"
"247" "ENST00000421114.1" 0 0 0 0 0 0 0 0 0 "None" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "None" 1 "no"
"248" "ENST00000436642.1" 0.0005065 0 0 0.000929 0 0.936577764331347 0 0.000929 0.0002871 "HEPG2" "low" "notExpressed" "notExpressed" "low" "notExpressed" "None" 0.5484558868237 "yes"
"249" "ENST00000413451.1" 0.0039925 0.005424 0 0.0011235 0.00592 1.81839263146793 0 0.00592 0.003292 "K562" "mid" "mid" "notExpressed" "low" "mid" "None" 0.341694493774754 "yes"
"250" "ENST00000416959.1" 0.005656 0 0 0.000507 0.0047955 1.21938160515494 0 0.005656 0.0021917 "HELAS3" "mid" "notExpressed" "notExpressed" "low" "mid" "None" 0.45353910518058 "yes"
"251" "ENST00000449034.1" 0.0006915 0.0171205 0.007716 0.002007 9.15e-05 1.37701967356281 9.15e-05 0.0171205 0.0055253 "GM12878" "low" "high" "mid" "mid" "low" "None" 0.52814265966807 "yes"
"252" "ENST00000444647.1" 0 0 0 0 0 0 0 0 0 "None" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "None" 1 "no"
"253" "ENST00000423921.1" 0 0 0 0 0 0 0 0 0 "None" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "None" 1 "no"
"254" "ENST00000457706.1" 0 0 0.0056405 0 0 0 0 0.0056405 0.0011281 "H1HESC" "notExpressed" "notExpressed" "mid" "notExpressed" "notExpressed" "H1HESC" 1 "yes"
"255" "ENST00000455966.1" 0.0034415 0.023128 0.0094135 0.0050055 0.006278 1.97327896420072 0.0034415 0.023128 0.0094533 "GM12878" "mid" "high" "high" "mid" "mid" "None" 0.434487186819774 "yes"
"256" "ENST00000434233.1" 0.152081 0.0711045 0.029642 0.0763595 0.159345 2.11979896111129 0.029642 0.159345 0.0977064 "K562" "high" "high" "high" "high" "high" "None" 0.317100155817967 "yes"
