LncRNA_GeneId	tx_biotype	gene_id_short	bm_type	group	bm_biotype
ENSG00000235343.1	lincRNA	ENSG00000235343	notKnown	26	lincRNA
ENSG00000237689.1	lincRNA	ENSG00000237689	notKnown	26	lincRNA
ENSG00000237438.1	lincRNA	ENSG00000237438	notKnown	26	lincRNA
ENSG00000185837.3	antisense	ENSG00000185837	notKnown	26	antisense
ENSG00000236754.1	antisense	ENSG00000236754	notKnown	26	antisense
ENSG00000235445.1	sense_intronic	ENSG00000235445	notKnown	26	sense_intronic
ENSG00000234913.1	sense_intronic	ENSG00000234913	notKnown	26	sense_intronic
ENSG00000235295.1	lincRNA	ENSG00000235295	notKnown	26	lincRNA
ENSG00000225335.1	antisense	ENSG00000225335	notKnown	26	antisense
ENSG00000187979.3	antisense	ENSG00000187979	notKnown	26	antisense
ENSG00000161103.6	processed_transcript	ENSG00000161103	notKnown	26	processed_transcript
ENSG00000255848.1	lincRNA	ENSG00000255848	notKnown	26	notfound
ENSG00000237517.3	non_coding	ENSG00000237517	notKnown	26	antisense
ENSG00000237517.3	antisense	ENSG00000237517	notKnown	26	antisense
ENSG00000223461.1	antisense	ENSG00000223461	notKnown	26	antisense
ENSG00000248786.1	lincRNA	ENSG00000248786	notKnown	26	notfound
ENSG00000185065.6	processed_transcript	ENSG00000185065	notKnown	26	processed_transcript
ENSG00000225007.1	lincRNA	ENSG00000225007	notKnown	26	lincRNA
ENSG00000228287.1	antisense	ENSG00000228287	notKnown	26	notfound
ENSG00000236540.1	antisense	ENSG00000236540	notKnown	26	antisense
ENSG00000249923.1	antisense	ENSG00000249923	notKnown	26	antisense
ENSG00000188424.4	antisense	ENSG00000188424	notKnown	26	antisense
ENSG00000235578.1	lincRNA	ENSG00000235578	notKnown	26	lincRNA
ENSG00000230410.1	lincRNA	ENSG00000230410	notKnown	26	lincRNA
ENSG00000235704.1	lincRNA	ENSG00000235704	notKnown	26	lincRNA
ENSG00000206176.5	lincRNA	ENSG00000206176	notKnown	26	lincRNA
ENSG00000223579.1	lincRNA	ENSG00000223579	notKnown	26	lincRNA
ENSG00000227005.1	lincRNA	ENSG00000227005	notKnown	26	lincRNA
ENSG00000188280.6	antisense	ENSG00000188280	notKnown	26	protein_coding
ENSG00000236003.1	antisense	ENSG00000236003	notKnown	26	antisense
ENSG00000226287.3	retained_intron	ENSG00000226287	notKnown	26	processed_transcript
ENSG00000226287.3	processed_transcript	ENSG00000226287	notKnown	26	processed_transcript
ENSG00000234252.1	processed_transcript	ENSG00000234252	notKnown	26	antisense
ENSG00000237476.1	lincRNA	ENSG00000237476	notKnown	26	lincRNA
ENSG00000230513.1	antisense	ENSG00000230513	notKnown	26	antisense
ENSG00000226872.1	antisense	ENSG00000226872	notKnown	26	antisense
ENSG00000197210.6	processed_transcript	ENSG00000197210	notKnown	26	processed_transcript
ENSG00000215498.3	antisense	ENSG00000215498	notKnown	26	processed_transcript
ENSG00000215498.3	retained_intron	ENSG00000215498	notKnown	27	processed_transcript
ENSG00000234503.1	lincRNA	ENSG00000234503	notKnown	27	lincRNA
ENSG00000215498.3	TEC	ENSG00000215498	notKnown	27	processed_transcript
ENSG00000206142.4	lincRNA	ENSG00000206142	notKnown	27	lincRNA
ENSG00000237407.1	lincRNA	ENSG00000237407	notKnown	27	lincRNA
ENSG00000206140.5	processed_transcript	ENSG00000206140	notKnown	27	processed_transcript
ENSG00000224086.3	antisense	ENSG00000224086	notKnown	27	antisense
ENSG00000197549.4	lincRNA	ENSG00000197549	notKnown	27	pseudogene
ENSG00000225070.1	processed_transcript	ENSG00000225070	notKnown	27	lincRNA
ENSG00000234630.1	lincRNA	ENSG00000234630	notKnown	27	lincRNA
ENSG00000223999.1	lincRNA	ENSG00000223999	notKnown	27	lincRNA
ENSG00000240269.2	lincRNA	ENSG00000240269	notKnown	27	notfound
ENSG00000236611.1	lincRNA	ENSG00000236611	notKnown	27	lincRNA
ENSG00000234928.1	lincRNA	ENSG00000234928	notKnown	27	lincRNA
ENSG00000178248.10	lincRNA	ENSG00000178248	notKnown	27	lincRNA
ENSG00000225413.2	lincRNA	ENSG00000225413	notKnown	27	lincRNA
ENSG00000224277.1	antisense	ENSG00000224277	notKnown	27	antisense
ENSG00000232545.1	sense_intronic	ENSG00000232545	notKnown	27	sense_intronic
ENSG00000228923.1	antisense	ENSG00000228923	notKnown	27	antisense
ENSG00000230947.1	sense_intronic	ENSG00000230947	notKnown	27	sense_intronic
ENSG00000203280.3	antisense	ENSG00000203280	notKnown	27	antisense
ENSG00000236641.1	lincRNA	ENSG00000236641	notKnown	27	lincRNA
ENSG00000233577.1	processed_transcript	ENSG00000233577	notKnown	27	processed_transcript
ENSG00000234884.1	antisense	ENSG00000234884	notKnown	27	antisense
ENSG00000237387.1	antisense	ENSG00000237387	notKnown	27	antisense
ENSG00000231933.1	antisense	ENSG00000231933	notKnown	27	antisense
ENSG00000232464.1	antisense	ENSG00000232464	notKnown	27	antisense
ENSG00000236464.1	lincRNA	ENSG00000236464	notKnown	27	lincRNA
ENSG00000229770.1	antisense	ENSG00000229770	notKnown	27	antisense
ENSG00000224192.2	non_coding	ENSG00000224192	notKnown	27	antisense
ENSG00000225783.2	processed_transcript	ENSG00000225783	notKnown	27	processed_transcript
ENSG00000206028.1	processed_transcript	ENSG00000206028	notKnown	27	processed_transcript
ENSG00000244625.1	processed_transcript	ENSG00000244625	notKnown	27	processed_transcript
ENSG00000223704.1	lincRNA	ENSG00000223704	notKnown	27	lincRNA
ENSG00000235271.1	lincRNA	ENSG00000235271	notKnown	27	lincRNA
ENSG00000236858.1	lincRNA	ENSG00000236858	notKnown	27	lincRNA
ENSG00000231405.1	lincRNA	ENSG00000231405	notKnown	27	lincRNA
ENSG00000238195.1	lincRNA	ENSG00000238195	notKnown	27	lincRNA
ENSG00000233521.1	lincRNA	ENSG00000233521	notKnown	27	lincRNA
ENSG00000233574.1	lincRNA	ENSG00000233574	notKnown	27	lincRNA
ENSG00000223726.1	lincRNA	ENSG00000223726	notKnown	27	lincRNA
ENSG00000226741.1	lincRNA	ENSG00000226741	notKnown	27	lincRNA
ENSG00000230051.1	lincRNA	ENSG00000230051	notKnown	27	lincRNA
ENSG00000227880.1	lincRNA	ENSG00000227880	notKnown	27	lincRNA
ENSG00000224027.1	lincRNA	ENSG00000224027	notKnown	27	lincRNA
ENSG00000227838.1	lincRNA	ENSG00000227838	notKnown	27	lincRNA
ENSG00000231495.1	lincRNA	ENSG00000231495	notKnown	27	lincRNA
ENSG00000226169.1	antisense	ENSG00000226169	notKnown	27	antisense
ENSG00000235954.2	processed_transcript	ENSG00000235954	notKnown	27	processed_transcript
ENSG00000235954.2	retained_intron	ENSG00000235954	notKnown	27	processed_transcript
ENSG00000226471.1	antisense	ENSG00000226471	notKnown	27	antisense
ENSG00000235786.1	sense_intronic	ENSG00000235786	notKnown	27	sense_intronic
ENSG00000177993.3	processed_transcript	ENSG00000177993	notKnown	27	processed_transcript
ENSG00000226772.1	antisense	ENSG00000226772	notKnown	27	antisense
ENSG00000237015.1	antisense	ENSG00000237015	notKnown	27	antisense
ENSG00000225465.4	antisense	ENSG00000225465	notKnown	27	antisense
ENSG00000224381.1	antisense	ENSG00000224381	notKnown	27	notfound
ENSG00000234208.1	processed_transcript	ENSG00000234208	notKnown	27	processed_transcript
ENSG00000232396.2	antisense	ENSG00000232396	notKnown	27	antisense
ENSG00000239446.1	antisense	ENSG00000239446	notKnown	27	antisense
ENSG00000227117.1	processed_transcript	ENSG00000227117	notKnown	27	processed_transcript
ENSG00000225676.1	antisense	ENSG00000225676	notKnown	27	antisense
ENSG00000232530.1	antisense	ENSG00000232530	notKnown	27	antisense
ENSG00000181123.3	antisense	ENSG00000181123	notKnown	27	antisense
ENSG00000223831.1	sense_intronic	ENSG00000223831	notKnown	27	sense_intronic
ENSG00000235989.2	antisense	ENSG00000235989	notKnown	27	antisense
ENSG00000253352.2	non_coding	ENSG00000253352	notKnown	27	antisense
ENSG00000254835.1	antisense	ENSG00000254835	notKnown	27	antisense
ENSG00000228839.1	antisense	ENSG00000228839	notKnown	27	antisense
ENSG00000240591.1	antisense	ENSG00000240591	notKnown	27	antisense
ENSG00000224623.1	antisense	ENSG00000224623	notKnown	27	antisense
ENSG00000227519.1	lincRNA	ENSG00000227519	notKnown	27	lincRNA
ENSG00000230866.1	lincRNA	ENSG00000230866	notKnown	27	lincRNA
ENSG00000239674.1	processed_transcript	ENSG00000239674	notKnown	27	processed_transcript
ENSG00000230120.1	lincRNA	ENSG00000230120	notKnown	27	lincRNA
ENSG00000242082.1	processed_transcript	ENSG00000242082	notKnown	27	processed_transcript
ENSG00000224050.1	lincRNA	ENSG00000224050	notKnown	27	lincRNA
ENSG00000234626.1	antisense	ENSG00000234626	notKnown	27	antisense
ENSG00000230736.2	processed_transcript	ENSG00000230736	notKnown	27	processed_transcript
ENSG00000241954.1	antisense	ENSG00000241954	notKnown	27	antisense
ENSG00000236054.1	antisense	ENSG00000236054	notKnown	27	antisense
ENSG00000229673.1	antisense	ENSG00000229673	notKnown	27	antisense
ENSG00000228622.1	lincRNA	ENSG00000228622	notKnown	27	lincRNA
ENSG00000231253.1	lincRNA	ENSG00000231253	notKnown	27	lincRNA
ENSG00000232073.1	antisense	ENSG00000232073	notKnown	27	antisense
ENSG00000230741.1	antisense	ENSG00000230741	notKnown	27	antisense
ENSG00000232081.1	sense_intronic	ENSG00000232081	notKnown	27	sense_intronic
ENSG00000224973.1	antisense	ENSG00000224973	notKnown	27	processed_transcript
ENSG00000224973.1	retained_intron	ENSG00000224973	notKnown	27	processed_transcript
ENSG00000236052.1	lincRNA	ENSG00000236052	notKnown	27	lincRNA
ENSG00000224404.1	lincRNA	ENSG00000224404	notKnown	27	lincRNA
ENSG00000234891.1	lincRNA	ENSG00000234891	notKnown	27	lincRNA
ENSG00000237316.1	lincRNA	ENSG00000237316	notKnown	27	lincRNA
ENSG00000227895.2	antisense	ENSG00000227895	notKnown	27	antisense
ENSG00000233080.2	processed_transcript	ENSG00000233080	notKnown	27	processed_transcript
ENSG00000228587.1	lincRNA	ENSG00000228587	notKnown	27	lincRNA
ENSG00000223695.1	lincRNA	ENSG00000223695	notKnown	27	lincRNA
ENSG00000228719.1	lincRNA	ENSG00000228719	notKnown	27	lincRNA
ENSG00000229971.1	antisense	ENSG00000229971	notKnown	27	antisense
ENSG00000234688.1	antisense	ENSG00000234688	notKnown	27	antisense
ENSG00000234979.1	antisense	ENSG00000234979	notKnown	27	antisense
ENSG00000183822.2	antisense	ENSG00000183822	notKnown	27	antisense
ENSG00000215403.1	antisense	ENSG00000215403	notKnown	27	antisense
ENSG00000231467.2	antisense	ENSG00000231467	notKnown	27	antisense
ENSG00000235237.1	antisense	ENSG00000235237	notKnown	27	antisense
ENSG00000243902.1	processed_transcript	ENSG00000243902	notKnown	27	processed_transcript
ENSG00000237862.1	lincRNA	ENSG00000237862	notKnown	27	lincRNA
ENSG00000225867.1	antisense	ENSG00000225867	notKnown	27	antisense
ENSG00000233360.2	antisense	ENSG00000233360	notKnown	27	antisense
ENSG00000222044.1	antisense	ENSG00000222044	notKnown	27	antisense
ENSG00000233739.1	antisense	ENSG00000233739	notKnown	27	antisense
ENSG00000235246.1	processed_transcript	ENSG00000235246	notKnown	27	processed_transcript
ENSG00000229955.1	processed_transcript	ENSG00000229955	notKnown	27	processed_transcript
ENSG00000228620.1	antisense	ENSG00000228620	notKnown	27	antisense
ENSG00000230912.1	antisense	ENSG00000230912	notKnown	27	antisense
ENSG00000228274.1	antisense	ENSG00000228274	notKnown	27	antisense
ENSG00000244491.1	processed_transcript	ENSG00000244491	notKnown	27	processed_transcript
ENSG00000230149.2	processed_transcript	ENSG00000230149	notKnown	27	processed_transcript
ENSG00000225450.1	antisense	ENSG00000225450	notKnown	27	antisense
ENSG00000235209.1	lincRNA	ENSG00000235209	notKnown	27	lincRNA
ENSG00000249310.2	antisense	ENSG00000249310	notKnown	27	antisense
ENSG00000225720.1	lincRNA	ENSG00000225720	notKnown	27	pseudogene
ENSG00000233899.1	processed_transcript	ENSG00000233899	notKnown	27	processed_transcript
ENSG00000224794.1	antisense	ENSG00000224794	notKnown	27	antisense
ENSG00000227188.1	antisense	ENSG00000227188	notKnown	27	antisense
ENSG00000225528.1	sense_intronic	ENSG00000225528	notKnown	27	sense_intronic
ENSG00000229999.1	antisense	ENSG00000229999	notKnown	27	antisense
ENSG00000232564.1	antisense	ENSG00000232564	notKnown	27	antisense
ENSG00000232754.1	antisense	ENSG00000232754	notKnown	27	antisense
ENSG00000231993.1	processed_transcript	ENSG00000231993	notKnown	27	processed_transcript
ENSG00000235513.1	antisense	ENSG00000235513	notKnown	27	antisense
ENSG00000184068.2	processed_transcript	ENSG00000184068	notKnown	27	processed_transcript
ENSG00000224883.1	antisense	ENSG00000224883	notKnown	27	antisense
ENSG00000237037.3	processed_transcript	ENSG00000237037	notKnown	27	antisense
ENSG00000232710.1	sense_intronic	ENSG00000232710	notKnown	27	sense_intronic
ENSG00000182057.4	lincRNA	ENSG00000182057	notKnown	27	lincRNA
ENSG00000233903.1	lincRNA	ENSG00000233903	notKnown	27	lincRNA
ENSG00000229891.1	lincRNA	ENSG00000229891	notKnown	27	lincRNA
ENSG00000230107.1	lincRNA	ENSG00000230107	notKnown	27	lincRNA
ENSG00000172250.10	retained_intron	ENSG00000172250	notKnown	27	processed_transcript
ENSG00000172250.10	antisense	ENSG00000172250	notKnown	27	processed_transcript
ENSG00000182841.7	antisense	ENSG00000182841	notKnown	27	pseudogene
ENSG00000248178.1	lincRNA	ENSG00000248178	notKnown	27	notfound
ENSG00000230319.1	antisense	ENSG00000230319	notKnown	27	antisense
ENSG00000236272.1	antisense	ENSG00000236272	notKnown	27	antisense
ENSG00000234892.1	antisense	ENSG00000234892	notKnown	27	antisense
ENSG00000203527.2	antisense	ENSG00000203527	notKnown	27	antisense
ENSG00000236117.1	lincRNA	ENSG00000236117	notKnown	27	lincRNA
ENSG00000223843.1	antisense	ENSG00000223843	notKnown	27	antisense
ENSG00000232655.1	lincRNA	ENSG00000232655	notKnown	27	lincRNA
ENSG00000234300.1	lincRNA	ENSG00000234300	notKnown	27	lincRNA
ENSG00000230922.1	sense_intronic	ENSG00000230922	notKnown	27	sense_intronic
ENSG00000226328.1	processed_transcript	ENSG00000226328	notKnown	27	processed_transcript
ENSG00000232363.1	antisense	ENSG00000232363	notKnown	27	antisense
ENSG00000238120.1	antisense	ENSG00000238120	notKnown	27	antisense
ENSG00000235091.1	lincRNA	ENSG00000235091	notKnown	27	lincRNA
ENSG00000231711.1	processed_transcript	ENSG00000231711	notKnown	27	processed_transcript
ENSG00000241990.1	processed_transcript	ENSG00000241990	notKnown	27	processed_transcript
ENSG00000231010.1	lincRNA	ENSG00000231010	notKnown	27	lincRNA
ENSG00000235159.1	antisense	ENSG00000235159	notKnown	27	antisense
ENSG00000247670.1	lincRNA	ENSG00000247670	notKnown	27	notfound
ENSG00000234869.1	antisense	ENSG00000234869	notKnown	27	antisense
ENSG00000249879.1	lincRNA	ENSG00000249879	notKnown	27	notfound
ENSG00000224715.1	lincRNA	ENSG00000224715	notKnown	27	lincRNA
ENSG00000205634.1	processed_transcript	ENSG00000205634	notKnown	27	processed_transcript
ENSG00000224271.1	processed_transcript	ENSG00000224271	notKnown	27	processed_transcript
ENSG00000224271.1	retained_intron	ENSG00000224271	notKnown	27	processed_transcript
ENSG00000230345.1	lincRNA	ENSG00000230345	notKnown	27	lincRNA
ENSG00000235154.1	lincRNA	ENSG00000235154	notKnown	27	lincRNA
ENSG00000238192.1	lincRNA	ENSG00000238192	notKnown	27	lincRNA
ENSG00000229275.1	lincRNA	ENSG00000229275	notKnown	27	lincRNA
ENSG00000233179.1	lincRNA	ENSG00000233179	notKnown	27	lincRNA
ENSG00000205632.2	lincRNA	ENSG00000205632	notKnown	27	lincRNA
ENSG00000212939.2	antisense	ENSG00000212939	notKnown	27	antisense
ENSG00000213279.2	sense_intronic	ENSG00000213279	notKnown	27	sense_intronic
ENSG00000235111.1	sense_intronic	ENSG00000235111	notKnown	27	sense_intronic
ENSG00000226954.1	processed_transcript	ENSG00000226954	notKnown	27	processed_transcript
ENSG00000248043.1	lincRNA	ENSG00000248043	notKnown	27	notfound
ENSG00000227484.1	antisense	ENSG00000227484	notKnown	27	antisense
ENSG00000226738.1	antisense	ENSG00000226738	notKnown	27	antisense
ENSG00000205559.3	antisense	ENSG00000205559	notKnown	27	antisense
ENSG00000225929.1	antisense	ENSG00000225929	notKnown	27	antisense
ENSG00000254499.1	antisense	ENSG00000254499	notKnown	27	antisense
ENSG00000223587.1	lincRNA	ENSG00000223587	notKnown	27	lincRNA
ENSG00000224918.1	lincRNA	ENSG00000224918	notKnown	27	lincRNA
ENSG00000224318.1	retained_intron	ENSG00000224318	notKnown	27	processed_transcript
ENSG00000224318.1	antisense	ENSG00000224318	notKnown	27	processed_transcript
ENSG00000234661.1	antisense	ENSG00000234661	notKnown	27	antisense
ENSG00000224957.1	processed_transcript	ENSG00000224957	notKnown	27	lincRNA
ENSG00000224239.1	lincRNA	ENSG00000224239	notKnown	27	lincRNA
ENSG00000235158.1	lincRNA	ENSG00000235158	notKnown	28	lincRNA
ENSG00000225044.1	lincRNA	ENSG00000225044	notKnown	28	lincRNA
ENSG00000227588.2	lincRNA	ENSG00000227588	notKnown	28	lincRNA
ENSG00000237990.1	antisense	ENSG00000237990	notKnown	28	antisense
ENSG00000223727.2	lincRNA	ENSG00000223727	notKnown	28	lincRNA
ENSG00000231249.1	antisense	ENSG00000231249	notKnown	28	antisense
ENSG00000235947.1	non_coding	ENSG00000235947	notKnown	28	lincRNA
ENSG00000235831.2	processed_transcript	ENSG00000235831	notKnown	28	antisense
ENSG00000233912.1	antisense	ENSG00000233912	notKnown	28	antisense
ENSG00000230944.1	lincRNA	ENSG00000230944	notKnown	28	lincRNA
ENSG00000229642.1	lincRNA	ENSG00000229642	notKnown	28	lincRNA
